ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_Image_c1,Intensity_IntegratedIntensityEdge_Image_c2,Intensity_IntegratedIntensityEdge_Image_c3,Intensity_IntegratedIntensityEdge_Image_c4,Intensity_IntegratedIntensityEdge_Image_c5,Intensity_IntegratedIntensity_Image_c1,Intensity_IntegratedIntensity_Image_c2,Intensity_IntegratedIntensity_Image_c3,Intensity_IntegratedIntensity_Image_c4,Intensity_IntegratedIntensity_Image_c5,Intensity_LowerQuartileIntensity_Image_c1,Intensity_LowerQuartileIntensity_Image_c2,Intensity_LowerQuartileIntensity_Image_c3,Intensity_LowerQuartileIntensity_Image_c4,Intensity_LowerQuartileIntensity_Image_c5,Intensity_MADIntensity_Image_c1,Intensity_MADIntensity_Image_c2,Intensity_MADIntensity_Image_c3,Intensity_MADIntensity_Image_c4,Intensity_MADIntensity_Image_c5,Intensity_MassDisplacement_Image_c1,Intensity_MassDisplacement_Image_c2,Intensity_MassDisplacement_Image_c3,Intensity_MassDisplacement_Image_c4,Intensity_MassDisplacement_Image_c5,Intensity_MaxIntensityEdge_Image_c1,Intensity_MaxIntensityEdge_Image_c2,Intensity_MaxIntensityEdge_Image_c3,Intensity_MaxIntensityEdge_Image_c4,Intensity_MaxIntensityEdge_Image_c5,Intensity_MaxIntensity_Image_c1,Intensity_MaxIntensity_Image_c2,Intensity_MaxIntensity_Image_c3,Intensity_MaxIntensity_Image_c4,Intensity_MaxIntensity_Image_c5,Intensity_MeanIntensityEdge_Image_c1,Intensity_MeanIntensityEdge_Image_c2,Intensity_MeanIntensityEdge_Image_c3,Intensity_MeanIntensityEdge_Image_c4,Intensity_MeanIntensityEdge_Image_c5,Intensity_MeanIntensity_Image_c1,Intensity_MeanIntensity_Image_c2,Intensity_MeanIntensity_Image_c3,Intensity_MeanIntensity_Image_c4,Intensity_MeanIntensity_Image_c5,Intensity_MedianIntensity_Image_c1,Intensity_MedianIntensity_Image_c2,Intensity_MedianIntensity_Image_c3,Intensity_MedianIntensity_Image_c4,Intensity_MedianIntensity_Image_c5,Intensity_MinIntensityEdge_Image_c1,Intensity_MinIntensityEdge_Image_c2,Intensity_MinIntensityEdge_Image_c3,Intensity_MinIntensityEdge_Image_c4,Intensity_MinIntensityEdge_Image_c5,Intensity_MinIntensity_Image_c1,Intensity_MinIntensity_Image_c2,Intensity_MinIntensity_Image_c3,Intensity_MinIntensity_Image_c4,Intensity_MinIntensity_Image_c5,Intensity_StdIntensityEdge_Image_c1,Intensity_StdIntensityEdge_Image_c2,Intensity_StdIntensityEdge_Image_c3,Intensity_StdIntensityEdge_Image_c4,Intensity_StdIntensityEdge_Image_c5,Intensity_StdIntensity_Image_c1,Intensity_StdIntensity_Image_c2,Intensity_StdIntensity_Image_c3,Intensity_StdIntensity_Image_c4,Intensity_StdIntensity_Image_c5,Intensity_UpperQuartileIntensity_Image_c1,Intensity_UpperQuartileIntensity_Image_c2,Intensity_UpperQuartileIntensity_Image_c3,Intensity_UpperQuartileIntensity_Image_c4,Intensity_UpperQuartileIntensity_Image_c5,Location_CenterMassIntensity_X_Image_c1,Location_CenterMassIntensity_X_Image_c2,Location_CenterMassIntensity_X_Image_c3,Location_CenterMassIntensity_X_Image_c4,Location_CenterMassIntensity_X_Image_c5,Location_CenterMassIntensity_Y_Image_c1,Location_CenterMassIntensity_Y_Image_c2,Location_CenterMassIntensity_Y_Image_c3,Location_CenterMassIntensity_Y_Image_c4,Location_CenterMassIntensity_Y_Image_c5,Location_CenterMassIntensity_Z_Image_c1,Location_CenterMassIntensity_Z_Image_c2,Location_CenterMassIntensity_Z_Image_c3,Location_CenterMassIntensity_Z_Image_c4,Location_CenterMassIntensity_Z_Image_c5,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Image_c1,Location_MaxIntensity_X_Image_c2,Location_MaxIntensity_X_Image_c3,Location_MaxIntensity_X_Image_c4,Location_MaxIntensity_X_Image_c5,Location_MaxIntensity_Y_Image_c1,Location_MaxIntensity_Y_Image_c2,Location_MaxIntensity_Y_Image_c3,Location_MaxIntensity_Y_Image_c4,Location_MaxIntensity_Y_Image_c5,Location_MaxIntensity_Z_Image_c1,Location_MaxIntensity_Z_Image_c2,Location_MaxIntensity_Z_Image_c3,Location_MaxIntensity_Z_Image_c4,Location_MaxIntensity_Z_Image_c5,Neighbors_AngleBetweenNeighbors_8,Neighbors_FirstClosestDistance_8,Neighbors_FirstClosestObjectNumber_8,Neighbors_NumberOfNeighbors_8,Neighbors_PercentTouching_8,Neighbors_SecondClosestDistance_8,Neighbors_SecondClosestObjectNumber_8,Number_Object_Number
1,1,2.2544827461242676,0.0,3.0,2.302729845046997,11.2503662109375,4.254482746124268,3.0,5.0,6.302729845046997,48.759682416915894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6232295739809572,2.6057792443116634,2.8828404795911307,1.1697800008383283,0.2584854431328488,2.2544827461242676,0.0,1.0,1.302729845046997,3.328099250793457,2.2544827461242676,2.0,1.0,1.302729845046997,4.7892327308654785,0.08671087485093337,0.0,0.11538461538461539,0.08856653250180758,0.43270639272836536,0.06545358070960412,0.046153846153846156,0.07692307692307693,0.09696507453918457,0.7501489602602445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43355437425466664,0.0,0.3194855331891567,0.30966236275063397,0.8812580332945031,0.3235433943733515,0.2734829051481724,0.26646935501059643,0.3059904568635295,1.2912607849992945,0.0,0.0,0.0,0.0,1.0731493830680847,32.410277196556,34.666666666666664,36.6,34.254724497093214,33.757129459945986,4.764953800574,2.0,5.8,5.668110403541593,4.533985589400213,0.0,0.0,0.0,0.0,0.0,34.01538461538462,4.523076923076923,0,31.0,35.0,39.0,36.0,32.0,5.0,3.0,10.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,80.91856258185335,6.87265036091901,2,2.0,100.0,15.066681923370567,3,1
1,2,0.22544828057289124,2.5858813524246216,0.4069634675979614,2.0,12.955525577068329,8.10076728463173,5.585881352424622,0.4069634675979614,5.302729845046997,63.18755841255188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3740661572654882,1.4070408999832988,8.752262852241254,1.6460188711460688,0.9956654511471597,0.22544828057289124,1.0,0.4069634675979614,1.0,2.062030792236328,1.8599482774734497,1.0,0.4069634675979614,1.302729845046997,5.261582374572754,0.005636207014322281,0.06464703381061554,0.010174086689949036,0.05,0.32388813942670824,0.08438299254824717,0.05818626408775648,0.0042392027874787646,0.055236769219239555,0.6582037334640821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03519810152300167,0.2332427597964439,0.06353715101426353,0.21794494717703355,0.524280990462161,0.3287174402319473,0.22863351751000663,0.04131863775549641,0.23726302617237338,1.1608010020361783,0.0,0.0,0.0,0.0,1.0,27.0504954507109,28.802865582439487,36.0,26.77164226434823,26.704796650807566,6.017183344309176,6.3580455569705,10.0,5.868507320695531,7.158016651149492,0.0,0.0,0.0,0.0,0.0,27.697916666666668,7.229166666666667,0,26.0,27.0,36.0,23.0,26.0,6.0,5.0,10.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,73.19056277295952,6.87265036091901,1,3.0,100.0,15.541897060401316,3,2
1,3,4.508112192153931,4.0,1.0,1.0,29.797816276550293,23.850552201271057,18.858813762664795,7.3826833963394165,8.240937769412994,152.7140410542488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7192036134259314,0.6240321114509565,1.4548063592336007,2.2529655763186707,0.29916658115389705,2.0708794593811035,1.0,1.0,1.0,3.9622550010681152,2.395387887954712,3.0527503490448,1.6278538703918457,1.5251471996307373,7.6229400634765625,0.0920022896357945,0.08163265306122448,0.02040816326530612,0.02040816326530612,0.6081186995214346,0.12422162604828675,0.09822298834721248,0.03845147602260113,0.04292155088235935,0.7953856304908792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3763254946926307,0.2738042421428312,0.14139190265868387,0.14139190265868387,0.8421673276673667,0.4042854764181762,0.35729657887030153,0.21852269101034372,0.21094119099432404,1.1373180634363145,0.0,0.0,0.0,0.0,1.031015396118164,38.15843738343157,38.194805389529286,37.83443150901712,39.939918360910085,37.9752142343391,17.48197206665631,18.772019751604805,20.58278416475569,19.18506961735489,19.217399363853193,0.0,0.0,0.0,0.0,0.0,37.6875,19.135416666666668,0,41.0,42.0,41.0,38.0,40.0,23.0,18.0,12.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,157.4585772850596,9.83766414851207,5,6.0,100.0,15.066681923370567,1,3
1,4,9.0,4.480121374130249,9.260976314544678,8.702537178993225,53.759682565927505,75.76942294836044,25.951321244239807,29.40200161933899,32.059072732925415,290.6586486399174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4632062150336906,0.9126344010838904,5.40046467332057,3.624460452809142,1.5701062668012018,2.0,1.480121374130249,2.9426589012145996,2.2559468746185303,3.760460615158081,2.902646541595459,1.7268081903457642,2.9426589012145996,3.145616054534912,6.691699981689453,0.0743801652892562,0.037025796480415284,0.07653699433507997,0.07192179486771261,0.4442948972390703,0.12734356798043772,0.04361566595670556,0.0494151287719983,0.05388079450911835,0.4885019304872561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29219288478782995,0.20378402154637204,0.37018522031744117,0.3082499828201457,0.8057981528303911,0.39697127538277155,0.21640341631436494,0.25617148056509537,0.27592351055112657,0.9160526687933809,0.0,0.0,0.0,0.0,1.0,17.09387349618222,16.928156154803798,16.96197916780276,16.2687042870187,17.564526328357488,24.90490976606572,23.540099138768905,19.04852006349968,20.901617524233746,22.978520642916813,0.0,0.0,0.0,0.0,0.0,17.01344537815126,24.448739495798318,0,8.0,30.0,15.0,14.0,14.0,5.0,24.0,9.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,71.11909790613718,19.731938718100313,5,4.0,36.470588235294116,20.26503429883303,2,4
1,5,2.0,0.0,0.0,1.3662776947021484,13.177119612693787,9.48078465461731,1.0,2.7217684984207153,1.3662776947021484,34.38525450229645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7774793412434672,3.0965532411551804,0.4286670518595099,3.3615105364136144,0.1990180697738681,1.0,0.0,0.0,1.3662776947021484,3.1263046264648438,2.1699397563934326,1.0,1.7217684984207153,1.3662776947021484,3.5919246673583984,0.1,0.0,0.0,0.06831388473510742,0.6588559806346893,0.2106841034359402,0.022222222222222223,0.06048374440934923,0.03036172654893663,0.7641167667176988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.29777332000101914,1.0123946170733022,0.5259897154872197,0.14740554623801777,0.29058806322329783,0.20139690990039005,1.056993685628716,0.0,0.0,0.0,0.0,1.2222521007061005,36.056386256226,34.0,35.837040880920334,38.0,36.381035960477114,29.621059299122983,31.0,29.0,26.0,29.01141109607386,0.0,0.0,0.0,0.0,0.0,36.24444444444445,28.866666666666667,0,34.0,34.0,34.0,38.0,38.0,30.0,31.0,29.0,26.0,28.0,0.0,0.0,0.0,0.0,0.0,128.9654409444834,9.83766414851207,3,4.0,100.0,10.969616259586273,7,5
1,6,6.3817243576049805,2.8368992805480957,1.0,0.6354779601097107,19.899835348129272,12.678051948547363,5.61212682723999,2.0,0.6354779601097107,49.53584563732147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3858697998736815,0.7491456490328597,1.755919119186587,5.831391510876713,0.1866763474023145,5.3817243576049805,1.6034648418426514,1.0,0.6354779601097107,3.4611334800720215,5.3817243576049805,1.6034648418426514,1.0,0.6354779601097107,3.791476011276245,0.2552689743041992,0.11347597122192382,0.04,0.025419118404388426,0.7959934139251709,0.19809456169605255,0.08768948167562485,0.03125,0.00992934312671423,0.773997588083148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.064591956200699,0.38835757299123813,0.19595917942265434,0.12452773960428122,1.1031808225281,0.7575105643060229,0.342299713871363,0.17399263633843817,0.07881171778654322,1.0856088967864916,0.0,0.0,0.0,0.0,1.0642739534378052,49.64091345347013,51.483516523198176,52.5,47.0,51.52709736356413,29.22989361813361,31.26373626607048,29.0,27.0,30.38306250240066,0.0,0.0,0.0,0.0,0.0,51.640625,30.53125,0,47.0,55.0,52.0,47.0,52.0,28.0,30.0,27.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,44.975845415685676,10.228873195322349,7,4.0,100.0,15.485903698941112,5,6
1,7,11.381724119186401,6.0,1.0643659830093384,2.0,16.638253092765808,28.356103628873825,14.960242748260498,7.382683277130127,14.224172830581665,142.20394611358643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10310765947291,0.8632171979315464,2.5858184035562655,0.8622097045255811,0.7532880639529429,2.437232732772827,1.0,1.0643659830093384,1.0,3.1285479068756104,2.437232732772827,1.5726289749145508,1.940902590751648,1.1120864152908325,5.926753044128418,0.18066228760613334,0.09523809523809523,0.01689469814300537,0.031746031746031744,0.2640992554407271,0.11864478505804947,0.06259515794251254,0.030889888188828984,0.059515367491973496,0.594995590433416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5143172671203283,0.2935435239509036,0.133028986207077,0.17532319074900407,0.6335678744855161,0.39018240923707237,0.2543528593648785,0.20009619879614565,0.23878103550274532,0.979300447055476,0.0,0.0,0.0,0.0,1.0,44.616895091324565,43.001737016908606,45.60941553842766,42.83637139846537,43.32500033531922,38.81903307622247,37.488501382821255,38.65110503985472,37.16362860153463,36.271502333033744,0.0,0.0,0.0,0.0,0.0,43.66945606694561,36.94142259414226,0,49.0,48.0,46.0,44.0,44.0,43.0,39.0,34.0,29.0,33.0,0.0,0.0,0.0,0.0,0.0,93.79440126326867,10.228873195322349,6,5.0,85.3932584269663,10.969616259586273,5,7
1,8,3.0,0.0,3.473085641860962,1.0,10.884522199630737,25.892396688461304,7.066002607345581,5.7252808809280396,1.0,44.835172057151794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5281043029146846,0.4213416135988921,2.7537935909594533,5.0550435677184185,1.3327267542693162,2.0,0.0,1.4087196588516235,1.0,2.6274263858795166,4.352689743041992,2.066002607345581,1.4087196588516235,1.0,6.72047233581543,0.10344827586206896,0.0,0.11976157385727455,0.034482758620689655,0.3753283517114047,0.29092580548832925,0.07939328772298405,0.06432899866211281,0.011235955056179775,0.5037659781702449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40213461343760687,0.0,0.35726083489817534,0.18246560765962705,0.7285542501265073,0.7767525459456008,0.31278692168380634,0.26641729019107596,0.10540260134434656,1.0919817679220023,0.0,0.0,0.0,0.0,0.7483176290988922,52.65563980904228,53.45259080695954,50.62818735166329,51.0,52.76554234768728,45.11912930062263,46.160204471693,45.677091078737426,42.0,45.285441439185696,0.0,0.0,0.0,0.0,0.0,53.247191011235955,46.52808988764045,0,52.0,56.0,49.0,51.0,54.0,44.0,48.0,47.0,42.0,48.0,0.0,0.0,0.0,0.0,0.0,39.23829763315777,13.551280251670258,7,2.0,72.72727272727273,16.07731136537646,6,8
2,1,296.10218846797943,493.7364740371704,30.840239882469177,166.25096321105957,47.93040323257446,2377.30233168602,2679.4496985673904,144.9141926765442,1289.7122645378113,458.54482382535934,5.7617363929748535,2.0,0.0,1.080310583114624,0.0,6.608016014099121,9.211251258850098,0.0,4.351263999938965,1.0,0.8134140037291155,1.5574358444010343,2.1382736956720176,1.7201784095770156,1.9528254382231716,33.26212692260742,87.60993194580078,3.6000545024871826,22.593948364257812,7.849005222320557,45.27749252319336,87.60993194580078,7.448792934417725,33.832130432128906,18.576202392578125,7.402554711699485,12.343411850929261,0.7710059970617295,4.156274080276489,1.1982600808143615,13.207235176033445,14.885831658707724,0.8050788482030232,7.165068136321174,2.5474712434742184,12.832613945007324,10.211251258850098,0.0,5.351263999938965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.930960922407104,19.25554200422701,1.0711794798616865,5.6284021853406765,2.091017815413325,9.267537430606545,16.63324578026524,1.2289923073534368,7.287943405459799,3.761333580017394,18.93252182006836,23.056798934936523,1.064363956451416,10.669002532958984,3.3613533973693848,14.27808088038616,13.077745448405924,12.098423687148673,12.585327901484968,15.33582886306829,7.171285424898486,7.435192472850667,6.724717610980111,6.938931247277921,7.953596414809624,0.0,0.0,0.0,0.0,0.0,14.205555555555556,6.361111111111111,0,15.0,12.0,10.0,10.0,17.0,6.0,12.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,78.68612511632463,12.831820757989895,5,3.0,79.36507936507937,13.021322530027346,3,1
2,2,114.51823770999908,73.46983087062836,50.153560280799866,26.88867163658142,5.622931361198425,3112.81532561779,1572.074689745903,169.52855303883553,644.0276234149933,255.0048042535782,3.0320223569869995,0.0,0.0,0.0,0.0,11.13704776763916,2.4338648319244385,0.0,2.9774835109710693,0.0,0.5674862807452693,3.2129569246871164,3.2693749915048635,0.7885362482003435,2.1385704396655396,19.707923889160156,25.93778419494629,22.866281509399414,5.954967021942139,2.0620269775390625,62.49692153930664,68.70677947998047,22.866281509399414,16.423572540283203,14.084059715270996,3.948904748620658,2.533442443814771,1.7294331131310299,0.9271955736752214,0.19389418486891122,16.297462437789477,8.230757537936665,0.8875840473237462,3.3718723739004886,1.3351036871915087,15.997416496276855,2.4338648319244385,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.859193156369717,5.311975765134107,4.582472833800072,1.6633826572297012,0.5107552395645641,13.846179024694996,12.018009369602977,2.3244987788367646,3.3738718654589315,2.2189275132419675,25.64195156097412,12.2893545627594,1.0,5.614712119102478,2.007753372192383,56.648380544989564,59.44425349980816,57.52620155960472,56.19878997584108,57.8064049195193,5.250460350142254,6.186757804647111,8.694733923449961,4.890285768346236,7.16531086403102,0.0,0.0,0.0,0.0,0.0,56.27225130890052,5.675392670157068,0,59.0,60.0,60.0,54.0,60.0,9.0,10.0,15.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,46.05719076815258,14.980934935791101,6,2.0,72.85714285714286,19.71397324878289,4,2
