Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.26894222800411394,0.06331318409288701,2.0190129028030888,4.144561985535408,3.482395568297277
2,0.41105909463835927,0.04878048780487805,20.156543109475113,3.8889245754334985,5.638114007507882
3,0.19593929021786421,0.017094017094017096,6.0726936057082606,4.582226211189205,8.52471164964203
4,0.2602882782618205,0.058861972956821836,8.664869094717092,4.969120016043213,4.670737688911372
5,0.16654151447570126,0.06722131223309764,0.8682458038488146,4.336356513408008,5.354027619678012
6,0.29714405962399076,0.05357142857142857,0.24739937484264374,6.387963566396918,4.917651849133628
7,0.15276400209060442,0.08630744988107916,0.3773728663404587,5.965701033916379,3.496522474171493
8,0.15944248604220013,0.04801072311955829,0.5001830193885537,6.940880623529123,2.443902387729911
9,0.23103076440316658,0.07548476022387308,0.39009724155304926,6.796021612863692,3.594325761315684
10,0.24232460528003927,0.04527951351233891,1.1275645737745323,6.09381139400054,3.5032448394566167
11,0.15002225449614204,0.06434338441615703,0.49028145538648993,7.607007463262012,3.2026534465731533
12,0.262877746208294,0.05022807808609696,0.4814249209097556,6.138121934624405,2.3344384818463713
