Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.24073701911831494,0.048163682777689114,9.41150903331567,6.662709165804134,2.372900674802176
2,0.21135639949985172,0.050336428958436714,0.4670217600853547,5.109620864624563,2.921249083850695
3,0.20662116466029998,0.0877523745259931,0.3080446443250102,4.670581873770683,6.457984898167272
4,0.09504611056948466,0.061058528366543,0.2351013639616588,2.6341245524466985,10.039472534542991
5,0.14099046050525102,0.057005735205822305,0.40750551663461276,3.6348398220343667,8.172066421782384
6,0.1252876865473442,0.04681305876306683,1.0765878689529313,4.107128325502578,1.7288580355175798
7,0.06146047576781242,0.043010752688172046,0.6562023624297111,3.7988295138523145,3.8136349076865823
8,0.1326057653169374,0.033783783783783786,0.22718493439055779,2.7551545516864673,5.728851150016527
9,0.08191884179269114,0.03225806451612903,0.7836126642842447,2.425536924023782,3.2868497344755356
10,0.11017710055220184,0.04747040689839006,1.015910579129983,4.033961336335865,5.671503468712359
11,0.11335732334667874,0.06963250471144608,0.36740428455097157,2.655294702993226,3.716020786885134
