Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.23234276473522186,0.015625,0.5663643544539809,5.91100374981761,4.580918971449137
2,0.22100626772100276,0.057478074593977496,0.8571781505237926,5.646321630477905,3.663154463334517
3,0.29101778605045414,0.06837606837606838,0.7508150308560102,5.1349415636470175,8.158335224176065
4,0.4115361347794533,0.057815982827118466,0.8997426022376332,6.367739492229053,6.065172236146672
5,0.4586456367093274,0.0691888006324442,0.41881510946485734,5.032436557305165,13.756074897244446
6,0.33208468004509256,0.05555555555555555,0.4330786709432249,11.791036729459409,19.632638074733592
7,0.16868820324750014,0.014084507042253521,0.4842437363006699,8.150939877604095,9.678406542455646
8,0.2325986623764038,0.0,1.8401739231564782,7.727449184114283,18.52995258027857
9,0.28120614378905495,0.09086707702352981,8.797447136610993,5.605313007496605,5.715764837816727
10,0.5691706392500135,0.08936688348099038,0.5530344371442442,5.805662265530339,6.143467700922931
11,0.335245322577561,0.06688019746466528,1.0544467334505878,4.6665123806724065,5.942430218563804
12,0.4828637865152252,0.056027236949192004,0.32897511225068166,5.528660810395573,5.990874088882061
