Image,Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
20210305_NE_mockData1_1.tiff,1,0.1927726896185624,0.1052631578947368,0.1052631578947368,0.3369243646922864,0.5397290807021292
20210305_NE_mockData1_1.tiff,2,0.0599222921989333,0.056338028169014,0.0422535211267605,0.0985915492957746,0.7266358657622002
20210305_NE_mockData1_1.tiff,3,0.2360161654651165,0.0625,0.0,0.0,0.8590473905205727
20210305_NE_mockData1_1.tiff,4,0.0625,0.0366175845265388,0.0,0.1439206153154373,0.7922498919069767
20210305_NE_mockData1_1.tiff,5,0.1598911396292753,0.0697674418604651,0.0,0.0232558139534883,0.9438848828160484
20210305_NE_mockData1_1.tiff,6,0.09024394525064,0.081081081081081,0.1115398858044598,0.0948685955356907,0.4948690291997549
20210305_NE_mockData1_1.tiff,7,0.1696117440095314,0.0769230769230769,0.01565244106146,0.0501049940402691,0.6788257314608648
20210305_NE_mockData1_1.tiff,8,0.0833333333333333,0.0,0.0,0.0,0.9646852016448976
20210305_NE_mockData1_1.tiff,9,0.1479199613843645,0.1428571428571428,0.2929242508752005,0.1428571428571428,0.6726185423987252
20210305_NE_mockData1_1.tiff,10,0.1455816881997244,0.0,0.0952380952380952,0.0476190476190476,0.5866250651223319
20210305_NE_mockData1_1.tiff,11,0.1256048878033956,0.0416666666666666,0.0,0.0,0.8347963591416677
20210305_NE_mockData1_1.tiff,12,0.1435484432038806,0.0714285714285714,0.0238095238095238,0.0476190476190476,0.4913869869141352
20210305_NE_mockData1_1.tiff,13,0.1270208112124739,0.10731919058438,0.0226690522555647,0.0731196167140171,0.8725705516749415
20210305_NE_mockData1_1.tiff,14,0.1333333333333333,0.0,0.0222222222222222,0.0338921599917941,0.5740737411710951
20210305_NE_mockData1_1.tiff,15,0.0714285714285714,0.0,0.0,0.0714285714285714,0.6441111649785723
20210305_NE_mockData1_1.tiff,16,0.037037037037037,0.1716407669915093,0.074074074074074,0.0,0.6943333877457513
20210305_NE_mockData1_1.tiff,17,0.0460651516914367,0.0961538461538461,0.0276927787524003,0.0384615384615384,0.6958789045994098
20210305_NE_mockData1_1.tiff,18,0.2468382631029401,0.0,0.0,0.0,0.5835643949962798
20210305_NE_mockData1_1.tiff,19,0.0923076923076923,0.057335510620704,0.0543682942023644,0.0461538461538461,0.7382484885362478
20210305_NE_mockData1_1.tiff,20,0.5678249505849985,0.0948795722081111,0.0,0.0488829200084392,0.9247725285016574
20210305_NE_mockData1_1.tiff,21,0.2296156930923462,0.04,0.0544353699684143,0.0473255538940429,0.7549322462081909
20210305_NE_mockData1_1.tiff,22,0.1250896549224853,0.0,0.04,0.0,0.6933775949478149
20210305_NE_mockData1_1.tiff,23,0.0526315789473684,0.0,0.0823812672966405,0.0526315789473684,0.5958615666941592
20210305_NE_mockData1_1.tiff,24,0.1455496068586383,0.0943630243602551,0.0175438596491228,0.0,0.6323849088267276
20210305_NE_mockData1_1.tiff,25,0.0839100038183146,0.043103448275862,0.0372268732251792,0.0785524690973347,0.7656817276929987
20210305_NE_mockData1_1.tiff,26,0.0748797639420158,0.0526315789473684,0.0,0.0,1.0053489584671824
20210305_NE_mockData1_1.tiff,27,0.3020684851540459,0.0555555555555555,0.0730447239345974,0.1111111111111111,0.4513367546929253
20210305_NE_mockData1_1.tiff,28,0.1612903225806451,0.032258064516129,0.0,0.0701817504821285,0.5874315500259399
20210305_NE_mockData1_1.tiff,29,0.3048054868524725,0.1083680499683727,0.0557157451456243,0.0747652075507424,0.5361322424628517
20210305_NE_mockData1_1.tiff,30,0.3714971958204757,0.1178140141243158,0.0232558139534883,0.0,0.6487290387929872
20210305_NE_mockData1_2.tiff,1,15.659465461427516,14.443062178655104,1.7607464768669825,7.271027402444319,3.214381805333224
20210305_NE_mockData1_2.tiff,2,12.559544347427988,0.3030067907797323,0.2612479119687467,2.5412915977271826,1.5192370028109163
20210305_NE_mockData1_2.tiff,3,20.25670932118709,10.831698353473955,1.617819636487044,4.244434001354071,1.6457467381006632
20210305_NE_mockData1_2.tiff,4,12.621201536234688,23.648785535027,1.033971821560579,9.221277750590268,1.9356006375130488
20210305_NE_mockData1_2.tiff,5,23.96215128898621,26.19231869624211,1.0617819405519044,6.560517778763404,3.609054093177502
20210305_NE_mockData1_2.tiff,6,19.91843620506493,3.2652036112708016,0.1691204245026047,3.888227627084062,3.266254257511448
20210305_NE_mockData1_2.tiff,7,26.088146732699485,0.6560854757985761,0.6134691199948711,3.9658216622567943,2.7602649619502406
20210305_NE_mockData1_2.tiff,8,15.539935949945102,26.63527108718009,1.1702549988335935,5.280404664304134,3.412841519735155
20210305_NE_mockData1_2.tiff,9,16.311068538961738,0.2823864190742887,0.4415338286038103,4.273516180186436,2.2117927197752327
20210305_NE_mockData1_2.tiff,10,13.16795941304894,4.1681984889440695,1.0994626916320631,3.513243042556933,2.6505184633105827
20210305_NE_mockData1_2.tiff,11,20.20847142625738,60.87688543399175,7.190793085981299,8.566537455276206,4.875662000090988
20210305_NE_mockData1_2.tiff,12,14.063411425976524,14.85247092623086,0.9134861323095504,7.140904528754098,5.831120586111432
20210305_NE_mockData1_2.tiff,13,6.911780858481372,4.508018659220801,0.4424504372808668,3.269804733770865,5.098708099789089
20210305_NE_mockData1_2.tiff,14,9.15430047813757,1.0451415070781,0.5287527581791819,5.222891881142133,3.6178795687946272
20210305_NE_mockData1_2.tiff,15,17.676358113417756,8.811847489427876,0.4242342839369902,2.3975654647157,4.383710646951521
20210305_NE_mockData1_2.tiff,16,10.19032959862957,9.28775261377725,0.5048996538627805,5.00553849269086,2.776738986255616
20210305_NE_mockData1_2.tiff,17,9.745306335389614,11.59344806149602,0.843648873269558,4.553407993167639,2.3521943669766188
20210305_NE_mockData1_2.tiff,18,8.378925473419661,14.819988264251002,0.3818230928526711,2.5778642647045173,2.559493534343759
20210305_NE_mockData1_3.tiff,1,4.433101860488334,2.19683224108161,33.004331507333895,0.3193154073343044,5.041761846077152
20210305_NE_mockData1_3.tiff,2,36.508680425371445,27.57954125830105,38.68739466667175,5.294572448730468,8.341825362614223
20210305_NE_mockData1_3.tiff,3,6.668283481656769,4.415909619978916,35.0411989512267,0.822488146799582,8.172466961689937
20210305_NE_mockData1_3.tiff,4,19.029378121390064,15.63692851802882,22.36074459552765,3.478740454158362,4.222112433875308
20210305_NE_mockData1_3.tiff,5,4.719515761758527,4.360863524624425,40.56277580342741,0.9726936328105438,4.9103943267439165
20210305_NE_mockData1_3.tiff,6,14.917235996272112,28.23097569878037,2.886234914934313,6.242980389981656,4.995500380928452
20210305_NE_mockData1_3.tiff,7,18.178309193972883,25.774081295934216,2.257177472114563,12.201410305911097,6.037275196149431
20210305_NE_mockData1_3.tiff,8,11.695116450912074,35.17340377757424,1.6393730289057682,6.2974932457271375,5.834717557304784
20210305_NE_mockData1_3.tiff,9,25.87061176300049,30.64207818508148,6.257093161344528,8.197456781069437,7.14720248579979
20210305_NE_mockData1_3.tiff,10,8.71937587126246,34.21208808107196,1.2393759016720751,10.492914229069116,5.002037678124769
20210305_NE_mockData1_3.tiff,11,14.529367090882484,40.5093346093152,0.8892344204155175,11.773201768462725,5.077193149038263
