Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.22050783976665517,0.06460427908607609,9.734711382929133,6.044545855311399,2.2240215302830904
2,0.2179758333769001,0.03968252966312763,0.4757219044888606,5.168168337618718,2.9437426120205656
3,0.19292940073702708,0.09324749047497669,0.3203827099627759,4.408185464790068,6.075614433690726
4,0.08130229579077827,0.04923215221475672,0.22382556155875877,2.3918938636779785,9.348935736550224
5,0.14219403266906738,0.06214609136804938,0.3884036955423653,3.4546776209026575,7.807868818752468
6,0.12300241174577158,0.041986795769462106,0.6895890149134624,4.184543232450002,1.7264238550693174
7,0.048616744808315,0.030927835051546393,0.5614959271912722,3.5559733854126683,3.6276667044334805
8,0.1266171178510112,0.03335205585725846,0.21309478282928468,2.6165014605368335,5.462606379293626
9,0.08256977796554565,0.03932584269662921,0.7181723533051737,2.2676292497120545,2.891120603245296
10,0.1218261564127072,0.05027722115297198,1.2364285660588092,4.046638741777532,5.357890033322897
11,0.12563563240030423,0.07381806510393737,0.3898288767194487,2.6827211257864216,3.823656323177567
