Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.42734723179428663,0.14814814814814814,30.69079366436711,5.622160562762508,2.7718502989521734
2,0.35292668342590333,0.06666666666666667,7.866116491953532,5.795820999145508,2.5154155254364015
3,0.42370895962966115,0.046167182294945965,13.934698735412798,8.519584091086136,4.094976519283495
4,0.23008669912815094,0.0,0.4111023172736168,4.713036797940731,1.8919027149677277
5,0.06756570100784302,0.04,0.25060698032379153,8.613728094100953,2.5804660224914553
6,0.3379731595516205,0.0,0.5671495497226715,8.905865156650544,1.8456830024719237
7,0.20760228575729742,0.024390243902439025,0.5468343772539278,6.024696764422626,4.975516990917485
8,0.21518697057451522,0.0,0.21428571428571427,3.9870306508881703,2.0373947535242354
9,0.1469992090154577,0.26895936771675394,0.3576271180753355,5.450151187402231,1.7579987667225025
10,0.2897975808236657,0.141483146969865,0.40546264299532264,5.837915474321784,11.419219072272139
11,0.0,0.0,0.2791412512461344,9.18021264076233,2.74197256565094
12,0.10354537671467043,0.043833401405586385,0.2225649469303635,3.1314095821020738,11.880983293056488
13,0.1752431124448776,0.07596542835235595,0.462082502245903,4.839911571145057,12.315199367702007
14,0.12244897959183673,0.08163265306122448,0.3858103259485595,6.378329391382178,4.6357328137572935
15,0.16658855664848102,0.039603960396039604,0.31372141365957734,3.785807196456607,8.181156439356284
16,0.05262121531340453,0.04504504504504504,1.0441262002463814,3.160259265620429,6.83244243398443
17,0.21062232863228275,0.03773584905660377,4.800862771160197,6.2108927942671865,3.760040928732674
18,0.138940828036418,0.07094031730584338,0.8967771097622087,4.722167039339522,9.226006739962417
19,0.17401533235203137,0.0,3.866145334460519,5.762711622498252,2.417625318874012
20,0.13347039947026892,0.09932515591005736,0.46990320350550396,3.887655315519888,8.171673561953291
21,0.0,0.0,0.0,0.0,0.0
