Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.1927726896185624,0.10526315789473684,0.10526315789473684,0.3369243646922864,0.5397290807021292
2,0.059922292198933344,0.056338028169014086,0.04225352112676056,0.09859154929577464,0.7266358657622002
3,0.2360161654651165,0.0625,0.0,0.0,0.8590473905205727
4,0.0625,0.03661758452653885,0.0,0.14392061531543732,0.7922498919069767
5,0.1598911396292753,0.06976744186046512,0.0,0.023255813953488372,0.9438848828160485
6,0.09024394525064004,0.08108108108108109,0.11153988580445985,0.09486859553569071,0.4948690291997549
7,0.16961174400953147,0.07692307692307693,0.015652441061460055,0.05010499404026912,0.6788257314608648
8,0.08333333333333333,0.0,0.0,0.0,0.9646852016448975
9,0.14791996138436453,0.14285714285714285,0.2929242508752005,0.14285714285714285,0.6726185423987252
10,0.14558168819972447,0.0,0.09523809523809523,0.047619047619047616,0.5866250651223319
11,0.1256048878033956,0.041666666666666664,0.0,0.0,0.8347963591416677
12,0.14354844320388066,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.4913869869141352
13,0.1270208112124739,0.10731919058438005,0.022669052255564724,0.07311961671401715,0.8725705516749415
14,0.13333333333333333,0.0,0.022222222222222223,0.033892159991794166,0.5740737411710951
15,0.07142857142857142,0.0,0.0,0.07142857142857142,0.6441111649785723
16,0.037037037037037035,0.17164076699150932,0.07407407407407407,0.0,0.6943333877457513
17,0.04606515169143677,0.09615384615384616,0.027692778752400324,0.038461538461538464,0.6958789045994098
18,0.24683826310294016,0.0,0.0,0.0,0.5835643949962798
19,0.09230769230769231,0.057335510620704064,0.05436829420236441,0.046153846153846156,0.7382484885362478
20,0.5678249505849985,0.09487957220811111,0.0,0.04888292000843929,0.9247725285016574
21,0.2296156930923462,0.04,0.054435369968414304,0.04732555389404297,0.7549322462081909
22,0.12508965492248536,0.0,0.04,0.0,0.6933775949478149
23,0.05263157894736842,0.0,0.0823812672966405,0.05263157894736842,0.5958615666941592
24,0.1455496068586383,0.09436302436025519,0.017543859649122806,0.0,0.6323849088267276
25,0.08391000381831465,0.04310344827586207,0.03722687322517921,0.07855246909733477,0.7656817276929987
26,0.0748797639420158,0.05263157894736842,0.0,0.0,1.0053489584671824
27,0.30206848515404594,0.05555555555555555,0.07304472393459743,0.1111111111111111,0.45133675469292533
28,0.16129032258064516,0.03225806451612903,0.0,0.07018175048212852,0.5874315500259399
29,0.3048054868524725,0.1083680499683727,0.055715745145624336,0.07476520755074241,0.5361322424628517
30,0.37149719582047575,0.11781401412431584,0.023255813953488372,0.0,0.6487290387929872
