Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.16930941156312532,14.188026273951811,9.91502006965525,4.124343394064436,3.072710630940456
2,0.15790449538731685,24.86856782000903,2.6608848096845357,9.668566481163513,7.061883919315251
3,0.2755907794291323,8.285278558731079,21.38439660451629,5.280355869369074,9.616448274390264
4,0.2574815345661981,23.11477986297437,0.6441153681703976,9.38957154005766,12.26668057590723
5,0.21520629621321155,15.081343592655275,4.44843772318094,8.885052588678175,8.990500727007467
6,0.11631960027358111,15.965576777271195,23.723510755432976,5.75803111113754,2.8080963706658557
7,0.10950047526767547,20.018640620823213,8.26536913797817,5.578477716063433,3.8239351931740257
8,0.2025488027267986,13.02244648999638,1.2307681664824486,5.915065576632817,3.757773837281598
9,0.2274505774696152,18.610644343611483,0.5237348869249419,8.995486535035171,4.168926418601693
10,0.10506716264900587,8.397161108382205,15.58154247584918,2.7079280225943165,2.5059525510098073
11,0.29810242240245527,28.876147254919395,0.41820460099440354,8.431520283222198,3.7399796614280114
12,0.3250387523855482,30.01707963006837,0.4755136157785143,9.734246617981366,3.3332604340144565
13,0.4316940060606948,19.035516309308576,0.693723624890989,8.040972323031038,6.410162946125409
