Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.0,0.0,35.00823712348938,0.7139147222042084,1.9890956282615662
2,0.0,0.0,33.31746986934117,0.0,1.982086249760219
3,0.0,0.08333333333333333,32.844009478886925,0.0,3.3641597032546997
4,0.17512209028811068,0.07293555704323021,0.30017674452549703,2.850048260914313,7.009531873303491
5,0.6899443085377033,0.048962803987356335,0.5009210843306321,7.041304936775794,1.8324038432194636
6,0.46197060132638,0.05128205128205128,14.95586061783326,5.989896807915125,6.182300326151726
7,0.0,0.0,33.3722666572122,0.6309969074585858,2.311112971866832
8,0.0,0.0,1.2682632446289062,3.9052130699157717,1.4009344100952148
9,0.45695256559472336,0.05263157894736842,0.21052631578947367,7.066504867453324,4.451178149173134
10,0.29892709936414447,0.0,7.426990837710244,5.867960212911878,13.521633412156786
11,0.33328656469072615,0.08917118992124284,8.74082761832646,6.4632097806249345,9.67346019744873
12,0.24092719247264247,0.08781782273323305,0.7109528542846761,4.847468690205646,9.074603055113105
13,0.14041707221041905,0.06692273831099607,0.3438942753866817,6.177484482861637,6.235645911666785
14,0.25670866427883027,0.06451612903225806,0.08106608929172639,6.26512921817841,5.816573619842529
15,0.29886846623178254,0.01694915254237288,0.3245213658122693,5.584879271054672,6.127683722366721
16,0.1618143128136457,0.050158143043518066,0.5250195456763446,8.628814634630235,3.590440127809169
17,0.3024400715100563,0.020596767886210295,1.3518083654554551,6.661576770793246,3.9499824013413685
18,0.13333333333333333,0.0,1.3639886458714803,15.405676174163819,2.1109027306238812
19,0.1679510100413177,0.0847457627118644,0.24535767102645614,7.959869126142082,3.199824129120778
20,0.23703859249750772,0.08333333333333333,1.4946609735488892,7.053952157497406,2.3379401167233786
21,0.23700613042582636,0.04543352386225825,0.6913648464757464,4.455038956973864,2.595310654329217
22,0.402623230502719,0.047619047619047616,0.13768147286914645,10.989738555181594,2.2593820038295926
23,0.18702082633972167,0.03333333333333333,0.7797120730082194,12.591760206222535,1.8711830457051595
24,0.16660665223995844,0.06495385430753231,0.3479514146844546,7.8019392515222235,6.925830561667681
25,0.0,0.0,5.687510550022125,0.0,1.4153679410616558
26,0.08174335761148421,0.05671033507487813,0.3001253233581293,6.798361236931847,4.285121151658355
27,0.04256453514099121,0.05381927887598673,0.7258349378903707,9.00192214647929,3.7199877937634787
28,0.32019165479219874,0.03076923076923077,0.5336135845917922,7.001028805512648,2.001832151412964
29,0.0,0.0,0.3333333333333333,5.961897704336378,1.7175482643975153
30,0.06666666666666667,0.23019447326660156,0.4443489074707031,8.341032028198242,1.7501551787058511
