Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,13.207235176033445,14.885831658707724,0.8050788482030232,7.165068136321174,2.5474712434742184
2,16.297462437789477,8.230757537936665,0.8875840473237462,3.3718723739004886,1.3351036871915087
3,20.397416942421046,17.052689667405755,0.6583767704580022,4.783030694928662,3.224067460531476
4,14.87367583272305,0.3035827938546526,0.38275123657064236,3.140782948504103,1.9394026011862653
5,13.668032753936068,26.293815677928613,2.22257032352764,4.854137085410705,2.755699742569153
6,11.991887595042709,3.7350179617069967,1.4230037838959497,2.861593961223098,2.0478972605437287
7,15.564855350766862,12.033891393173308,0.8484711221286229,7.114129689761571,5.16589221840813
8,5.692042895820406,4.994533822602696,0.4110084447595808,2.216913034849697,1.8455353796482086
9,8.371096182872753,1.3467620440048746,0.45192725845787785,4.698070188560108,2.944068703320947
10,15.134895372390748,8.49382486794446,0.4330947463576858,2.1303224157642675,3.5438710695988425
11,9.590574450565107,8.955933384371527,0.5037986554882743,4.64884730721965,2.624862149809346
12,7.907089595942153,10.921235635108555,0.4671128687170363,2.8630472532252678,2.0723576625597846
