Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,2.5019488504954746,0.0,33.50506520271301,0.14337462186813354,5.855205280440194
2,34.61113481521606,20.900138195355733,56.94943321545919,3.5410444577534994,11.43835735321045
3,1.2212984144687653,0.577257239818573,43.967200756073,0.45823133587837217,7.19078831076622
4,0.9868977986849271,0.48689528611990124,46.63053402533898,0.2915794069950397,4.3889755721275625
5,20.485980274460534,20.481453609466552,25.782451178810813,2.9023234957998447,5.446259624307806
6,6.511207952834012,3.845613772931852,44.2595670934309,0.6119446252521715,10.293898113986902
7,7.873571276664734,6.1178067695526845,56.31488721711295,1.5778108267557054,7.675255372410729
8,23.149830265045168,25.759077110290526,2.3775324249267578,12.610792927742004,6.4847018027305605
9,16.891158444540842,30.698794869014193,3.8523405279432024,7.055544580732073,5.697084770883833
10,8.497299167844984,3.7555892694564093,55.17674770052471,1.1457281150515117,5.145502463219658
11,15.526001181453466,47.107573457062244,1.6374655608087778,7.556852601468563,8.57684381492436
12,28.158354816436766,36.05056044340134,3.4582459044456484,9.311961784362794,7.790038869380951
13,9.834077774532258,38.710749762398855,1.3357640599447584,11.313531676928202,4.889936625011384
14,16.874121597834996,45.18111697605678,1.2100532191140312,10.989066450936454,7.52338114465986
15,19.019284337759018,5.484892152249813,89.8672227859497,1.557644359767437,6.552613899111748
16,20.74962189950441,45.11870118191368,2.313545716436286,8.554768850928859,10.79528995877818
17,15.607115745544434,58.40884337425232,1.9691177606582642,18.173134756088256,3.204436254501343
18,7.9449264325878834,28.511150771921333,1.6579605584794825,6.310846894979477,3.555190248922868
19,47.32524607398293,49.2162616036155,2.0061381405050103,9.023335554383017,7.765908441760323
20,10.350853177938568,66.85331158155806,1.2910171713721885,9.954234640250045,8.9978919390882
21,21.069629352304,32.64441788649257,0.9336143520813954,11.117931521391567,6.530630404436136
22,23.173473618247293,59.23883103457364,1.6170285766774959,10.920333272760564,8.679642326181584
23,32.89180209589939,43.12884656120749,1.18109720360999,16.11802079630833,10.676162020832885
24,46.90763041847631,35.88113649267899,0.9135753230044716,18.71417658579977,13.163311105025443
25,54.52011511876033,57.449224362006554,1.1047494457318232,19.62688763325031,10.213213269527142
