Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.19477469670145134,12.869783373255478,51.31415900431181,1.3252317685829966,3.8485047754488493
2,0.3904700929468328,24.863865530761807,11.942440336129883,2.5902411379597403,3.955303127115423
3,0.2737205336717042,52.627225038680166,0.7469572299583391,3.8069408000870184,2.8283271535553713
4,0.42035141835610074,66.5114122753342,19.800960055241983,4.431481879204512,6.157506099591653
5,0.6200507620106572,118.65255697222723,0.3626960386400637,4.684087729972342,2.0087105752765266
6,0.37183209436129677,105.68297983059841,3.3801571162401047,3.5288142187405476,1.8115849315592674
7,0.24012692830034796,68.91089153107797,1.0950977283579704,4.262630518383652,2.511740579859901
8,0.11806350847085317,19.706715965270995,26.18915117184321,1.9295838475227356,2.2540641357501348
9,0.49255316631466733,59.10170852436739,0.40932437952827005,3.8408588965733848,2.5329086289686313
10,0.2873993794639389,36.7449355249281,3.5397766673719726,3.7157913163884895,4.036824045630245
11,0.49121585916849525,216.2975835613176,0.5720223024779675,3.874720119962505,2.878938954250485
12,0.3284197648366292,48.8647497078729,0.6689758773833986,4.55260768012395,3.892749832736121
13,0.21625581958837675,31.14170019459306,9.546061432152463,3.842484206484075,2.401449471189265
14,0.34325871918652506,17.502370412285263,1.0111343184032955,4.0433886147834155,3.6135212344092293
15,0.43646173970452673,119.61508298989,0.6032960423107805,4.597097863822148,3.8748166676225333
16,0.24854861802243172,41.337298772436505,1.3242368333517236,4.823091966040591,7.94511095260052
