Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.1717709871855649,0.022727272727272728,0.47568896277384326,5.793745306405154,6.062795546921817
2,0.21456395120036845,0.08163265306122448,0.9806933403015137,4.95090867791857,12.441136927020793
3,0.2354490097532881,0.045984980907846,0.9699222280624065,6.237181602640355,4.125811731561702
4,0.7019552029669285,0.0625,1.1744188219308853,9.417389139533043,8.51183208450675
5,0.3072464112882261,0.07407407407407407,0.3900714803625036,5.1547492080264625,3.5112667127891823
6,0.4164343096993186,0.06663290556375083,0.804155673299517,6.849683481377441,7.590423844464413
7,0.44287586212158203,0.11130976049523604,2.629047893641288,6.488777474353188,3.8060452917165923
8,0.4552820316132377,0.10433955402935252,0.48226584055844474,6.68703292222584,23.8163522429326
9,0.35846231822614316,0.037037037037037035,0.4896500927430612,10.766416099336412,17.447529881088823
10,0.27179897026937516,0.04918032786885246,0.8777940029003581,6.301479706998731,9.6033501507806
11,0.044444444444444446,0.009507670667436388,1.5247009515762329,10.312939914067586,5.760318439536625
12,0.3430729845295782,0.10858513738798059,18.530458178209223,4.8076717646225635,8.24158315554909
13,0.21933012633096605,0.07142857142857142,1.3217180832510902,9.48085604679017,12.818896764800662
14,0.7397757865661798,0.10220332478368005,0.676876166532206,7.012897864330647,8.366645198921825
15,0.38006111127989634,0.07649170713765281,1.0432782833065306,6.490167998841831,8.217258789709636
16,0.5672280675656086,0.061602417681668256,0.43906781480119034,5.630102636040868,6.979848690935083
