Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.5998953851786527,0.11536809531125156,17.79255024953322,5.183334561911496,8.481767443093387
2,0.4234643259713816,0.0619760044785433,12.572703397551248,6.215821177460427,5.369499544764674
3,0.39473684210526316,0.10526315789473684,15.565422635329398,6.1866955474803325,10.220239959265056
4,0.49104604721069334,0.06666666666666667,18.940516090393068,4.603653148810069,7.650872993469238
5,0.5608236157164281,0.15625682169077348,3.6400818557155374,4.668728804101749,16.953732062359247
6,0.5135454378344796,0.09090909090909091,14.919795510985635,6.098705319924788,13.459867720170454
7,0.21817434472697123,0.03571428571428571,0.6214521250554493,4.461667026792254,19.23939562695367
8,0.3687463425970697,0.09098488634282892,34.10999306920287,4.827861857104611,17.80431542148838
9,0.11764705882352941,0.1599902440519894,0.9282649299677681,6.243830526576323,12.970004979301901
10,0.3829893307252364,0.06818181818181818,6.630163127725774,6.715202981775457,5.528641465035352
11,0.2688132378519798,0.13222530909946986,0.6452080230323636,5.054412547422915,20.727021728243148
12,0.42192037711067804,0.06349206349206349,46.53890876353733,6.440590905764746,14.980572011735704
13,0.4272448619206746,0.0,0.9328084389368693,4.57678574985928,18.379293481508892
14,0.25118719725995453,0.05435951497103717,0.49133585916983114,5.491818748615883,23.590597645656484
15,0.30192317377846195,0.05995366258441277,0.7676763242145754,8.162138731974476,13.495000848230326
16,0.25397760706183353,0.0751182723928381,20.089052435792524,5.887669788466559,21.348511127778043
17,0.3449204623699188,0.025,13.53734910786152,5.710882234573364,33.018408393859865
18,0.06378886461257935,0.06,122.20089057922364,2.31554345369339,5.360150189399719
19,0.1973467506468296,0.1083364188671112,17.679210958381493,4.959207780659199,32.553911512096725
20,0.20329166991370065,0.014285714285714285,13.019844484329223,4.3559455914156775,18.207440558501652
21,0.1437854390395315,0.04751810745189065,26.348963806503697,4.277694830768986,35.29372889117191
22,0.12198144378084125,0.033576770262284714,62.89281381741919,3.4534109385326657,11.123347765267498
23,0.038461538461538464,0.038461538461538464,122.81766128540039,0.27380985021591187,3.8708498753034153
24,0.11400810176250982,0.058823529411764705,64.91876108506146,6.281209136925492,12.520283102989197
25,0.0806377880713519,0.09959047506837283,44.904571044094425,3.5961945460123173,9.096486498327817
26,0.07692307692307693,0.0,133.0006103515625,0.4002473812836867,2.815931907066932
