Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.3349266850723411,0.04151089911190969,5.090423794287555,5.500850762961046,2.398482521749892
2,0.5889486292357086,0.09319553323971327,2.8375898894443305,8.751048039364559,3.6896880544641966
3,0.45473457027126,0.05935644177166191,2.573903972434031,8.384512446216634,3.259198675888616
4,0.28894780457965913,0.042508245460570804,1.5138977283523196,3.872350129816267,1.8436830668222337
5,0.3082321508133665,0.04300359462169891,1.3571777129743963,7.284701516019537,3.4763992599984435
6,0.419976289742268,0.1020123975781294,5.388748824596405,7.481746733761751,4.7793018743395805
7,0.41645039713832066,0.056390347079004255,0.8985539655595556,6.752957252864034,3.981601859143462
8,0.3791881741899433,0.07242050098650384,5.156286516153451,6.542689031723774,3.3084881654291443
9,0.36314786140155414,0.04530586744014454,1.6805751253022507,6.58919946384053,2.1806846423582598
10,0.3595647832803559,0.0686586948863247,2.1798550005544697,5.701541145642598,3.03278639755751
11,0.3455453529264886,0.037637128995333106,5.416805858556935,6.424768354851387,2.4320464130770953
12,0.47358977224602794,0.06899610401800015,5.8594103588553885,5.638522386450895,2.5221928748608438
13,0.19738303549883598,0.06436695561942642,38.12577095762272,4.218161507096101,4.020753206759153
14,0.29165118397573936,0.04622013290231073,27.769193027041645,5.069610691845601,3.598429784686204
