Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.3385300040245056,0.02150537632405758,4.725027561187744,6.0373969078063965,2.6653382778167725
2,0.5915396809577942,0.09774116426706314,5.78268575668335,8.848054885864258,3.6473708152770996
3,0.5046091079711914,0.06034692004323006,1.971987009048462,8.7583646774292,3.487833261489868
4,0.3360845148563385,0.06138104572892189,2.228942394256592,5.171751976013184,1.8035802841186523
5,0.18557670712471008,0.040350884199142456,1.0620691776275635,10.350098609924316,2.7302138805389404
6,0.5039117932319641,0.06811784207820892,1.0197252035140991,8.568598747253418,5.534723281860352
7,0.3726891875267029,0.05091869831085205,1.56657075881958,7.2186431884765625,3.995295763015747
8,0.4787563681602478,0.08776811510324478,6.1823906898498535,7.919637203216553,5.72705078125
9,0.3420863747596741,0.023396115750074387,0.8423749208450317,4.091455459594727,2.0853703022003174
10,0.4247376024723053,0.11116629093885422,7.173026084899902,6.778166770935059,4.912010192871094
11,0.352042555809021,0.08000194281339645,0.9590895771980286,7.068417549133301,2.595734119415283
12,0.3960563540458679,0.06818182021379471,1.566277265548706,9.537545204162598,2.4096243381500244
13,0.41978901624679565,0.04412069171667099,1.6650640964508057,6.700777530670166,2.061485767364502
14,0.2483399361371994,0.07674186676740646,0.8123517036437988,6.55088472366333,2.4277026653289795
15,0.4158390462398529,0.05061841756105423,2.4548840522766113,8.305853843688965,3.1274657249450684
16,0.2803385853767395,0.0,5.826257228851318,3.122739315032959,2.9289379119873047
17,0.5680524706840515,0.066126249730587,4.750315189361572,3.9077279567718506,2.6414384841918945
18,0.24841944873332977,0.013888888992369175,5.918909549713135,8.475552558898926,2.9429714679718018
19,0.2060803771018982,0.050847455859184265,3.0760955810546875,7.702795028686523,2.56915020942688
20,0.45789995789527893,0.05882352963089943,18.59446907043457,7.096139430999756,6.575672149658203
21,0.5004146695137024,0.06962833553552628,5.899054050445557,6.233347415924072,3.046426296234131
22,0.19989746809005737,0.07511259615421295,50.788150787353516,3.364053249359131,4.8313188552856445
23,0.19634273648262024,0.05423485487699509,11.389378547668457,7.932553768157959,3.453465461730957
24,0.513557493686676,0.08450938761234283,12.52286434173584,6.091073989868164,2.0507895946502686
25,0.3613128066062927,0.033898305147886276,23.497886657714844,5.720973491668701,4.935523509979248
26,0.42515337467193604,0.10067660361528397,68.4385986328125,2.45369291305542,3.0250065326690674
