Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.13027018308639526,0.04928167909383774,66.75033569335938,5.641276836395264,9.620281219482422
2,0.07674326747655869,0.06285983324050903,40.607460021972656,5.843824863433838,8.617135047912598
3,0.34744417667388916,0.04294756054878235,37.468231201171875,5.855679035186768,10.985383987426758
4,0.021739130839705467,0.1431892216205597,23.971742630004883,0.912219226360321,3.566840410232544
5,0.2576825022697449,0.0476190485060215,40.500484466552734,7.632814884185791,7.285813331604004
6,0.16315826773643494,0.054928649216890335,36.79933166503906,3.675625801086426,10.092957496643066
7,0.11059164255857468,0.07049912959337234,37.37890625,4.975968360900879,9.153342247009277
8,0.278882771730423,0.05882352963089943,19.607769012451172,3.3151705265045166,8.771171569824219
9,0.20719191431999207,0.06265314668416977,33.935569763183594,2.71044659614563,8.367328643798828
10,0.20945774018764496,0.051013410091400146,68.0774917602539,5.2439446449279785,5.787020206451416
11,0.32618987560272217,0.12727272510528564,21.375961303710938,6.559719562530518,15.745813369750977
12,0.2828524708747864,0.02500000037252903,12.462003707885742,4.459656238555908,10.495583534240723
13,0.33469611406326294,0.05217529088258743,3.302795886993408,7.649125576019287,14.521553993225098
14,0.13944673538208008,0.06172839552164078,1.189116358757019,5.5924763679504395,5.985161781311035
15,0.10305844247341156,0.08056103438138962,8.73123836517334,4.398205757141113,19.088117599487305
16,0.4467889070510864,0.06890612095594406,70.7999038696289,5.443911075592041,7.195259094238281
17,0.072720006108284,0.15278735756874084,10.687407493591309,4.47324800491333,9.964130401611328
18,0.17775361239910126,0.06621724367141724,34.408042907714844,4.378722667694092,13.618117332458496
19,0.36971110105514526,0.07704731076955795,22.6888370513916,7.820845603942871,17.437986373901367
20,0.18933987617492676,0.043478261679410934,0.6272181272506714,7.208650588989258,10.482854843139648
21,0.13281764090061188,0.08110801875591278,12.071659088134766,9.405912399291992,11.620113372802734
22,0.4439491629600525,0.0627138614654541,45.59995651245117,8.26673412322998,9.492705345153809
23,0.2951919436454773,0.03658536449074745,8.318882942199707,6.104091644287109,20.992130279541016
24,0.06334737688302994,0.03150414675474167,20.04738426208496,7.224083423614502,9.694808959960938
25,0.3941917419433594,0.08610021322965622,11.18815803527832,8.831226348876953,14.698379516601562
26,0.14905257523059845,0.0833025723695755,4.656286239624023,4.44331169128418,10.377904891967773
27,0.11078766733407974,0.16970956325531006,11.53940486907959,12.827878952026367,14.821243286132812
28,0.10975354164838791,0.08662082999944687,45.6552848815918,2.300905227661133,6.754363536834717
29,0.032605163753032684,0.07003878057003021,56.05625915527344,1.7616219520568848,5.663278102874756
