Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.19477468729019165,12.869784355163574,51.31415939331055,1.3252317905426025,3.8485043048858643
2,0.39047008752822876,24.863866806030273,11.942441940307617,2.5902416706085205,3.955303192138672
3,0.27372053265571594,52.62723159790039,0.7469572424888611,3.806941032409668,2.828326940536499
4,0.42035141587257385,66.51141357421875,19.80095863342285,4.431481838226318,6.157506465911865
5,0.6200507283210754,118.65254974365234,0.3626960515975952,4.684088230133057,2.0087106227874756
6,0.37183210253715515,105.6829833984375,3.380157232284546,3.5288140773773193,1.8115848302841187
7,0.24012692272663116,68.91089630126953,1.0950977802276611,4.262629985809326,2.5117406845092773
8,0.11806351691484451,19.706716537475586,26.189151763916016,1.9295839071273804,2.2540640830993652
9,0.49255314469337463,59.10171127319336,0.4093243479728699,3.8408586978912354,2.5329086780548096
10,0.28739938139915466,36.744937896728516,3.5397768020629883,3.7157909870147705,4.036823749542236
11,0.4912158250808716,216.29759216308594,0.5720222592353821,3.8747198581695557,2.878938913345337
12,0.3284197747707367,48.864749908447266,0.6689758896827698,4.552608013153076,3.892749786376953
13,0.21625582873821259,31.141700744628906,9.546062469482422,3.84248423576355,2.401449680328369
14,0.34325873851776123,17.502370834350586,1.0111342668533325,4.043388843536377,3.6135213375091553
15,0.43646174669265747,119.61507415771484,0.6032960414886475,4.597097873687744,3.874816417694092
16,0.24854862689971924,41.33729934692383,1.3242368698120117,4.823091983795166,7.945111274719238
