Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.18798856437206268,18.742828369140625,10.783485412597656,5.360048770904541,4.050706386566162
2,0.20470283925533295,3.957294225692749,40.28133773803711,2.3144166469573975,3.9933559894561768
3,0.1428571492433548,27.259687423706055,0.8473950624465942,7.782463550567627,3.957763671875
4,0.2197268307209015,22.358871459960938,1.6490883827209473,11.416834831237793,11.544815063476562
5,0.2681770324707031,10.091635704040527,13.51286792755127,6.636124610900879,12.02478313446045
6,0.14794953167438507,29.517528533935547,1.7058570384979248,8.286198616027832,2.833702325820923
7,0.11361678689718246,20.927549362182617,11.739044189453125,7.535027503967285,2.31892466545105
8,0.2005593478679657,31.697404861450195,1.352792739868164,9.884902000427246,6.324437618255615
9,0.2240152806043625,15.76705265045166,0.7242726683616638,10.16319751739502,17.510093688964844
10,0.21120788156986237,11.720280647277832,6.372707843780518,9.00472354888916,9.442885398864746
11,0.15726743638515472,15.265889167785645,32.73005676269531,6.247758388519287,3.727203130722046
12,0.3201320767402649,33.253902435302734,0.38497379422187805,7.700686454772949,4.385444641113281
13,0.06666667014360428,12.455106735229492,43.71317672729492,2.373135805130005,3.1003503799438477
14,0.2575090527534485,30.444786071777344,23.934389114379883,6.3197808265686035,4.508931636810303
15,0.223649799823761,14.92502498626709,0.7939356565475464,7.102365016937256,4.530511379241943
16,0.0752299353480339,19.393354415893555,1.5982943773269653,6.388529300689697,4.31271505355835
17,0.2470705211162567,12.01618480682373,1.1152586936950684,3.6898295879364014,3.783559560775757
18,0.24534492194652557,20.424306869506836,0.522110641002655,10.074514389038086,4.68688440322876
19,0.11947153508663177,9.191851615905762,17.555381774902344,2.940403699874878,2.6791303157806396
20,0.2832186818122864,32.198036193847656,0.40982845425605774,9.582056045532227,4.211234092712402
21,0.3290081322193146,22.635337829589844,0.7950596213340759,9.554402351379395,8.107816696166992
22,0.3937683701515198,32.481502532958984,0.5176630020141602,10.284878730773926,3.4071855545043945
23,0.8323692679405212,20.392200469970703,0.3856600522994995,10.31657886505127,6.985835075378418
