Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.4464836120605469,0.09421960264444351,0.21302197873592377,2.339583396911621,7.554645538330078
2,0.293516606092453,0.08217301219701767,0.8031887412071228,2.597060203552246,9.727532386779785
3,0.28090816736221313,0.10872907191514969,0.2994120419025421,4.733242034912109,8.342164993286133
4,0.357060968875885,0.09181009232997894,0.13247762620449066,2.641152858734131,4.886147975921631
5,0.43988335132598877,0.08533523231744766,0.3076595962047577,3.5404796600341797,15.40001392364502
6,0.2431899607181549,0.06060606241226196,0.47843408584594727,2.521334171295166,4.756329536437988
7,0.09461665153503418,0.0845070406794548,0.4412243664264679,3.6107332706451416,22.077180862426758
8,0.1428571492433548,0.07613231241703033,0.5968888401985168,3.2615599632263184,7.027030944824219
9,0.3697996735572815,0.061552319675683975,0.2754952311515808,3.341860055923462,14.212236404418945
10,0.08433734625577927,0.0602409653365612,0.22538794577121735,3.0534884929656982,4.8419365882873535
11,0.407412052154541,0.07083401083946228,0.5127696990966797,3.7099552154541016,9.628795623779297
12,0.2542535066604614,0.07458722591400146,0.3116384744644165,4.134542465209961,7.580212593078613
13,0.07151881605386734,0.07690350711345673,0.2901315987110138,3.643023729324341,4.5369110107421875
14,0.36805251240730286,0.016949152573943138,0.13705360889434814,5.95325231552124,6.694291591644287
15,0.12072492390871048,0.1060153916478157,0.38680028915405273,4.7364821434021,10.903533935546875
16,0.18440066277980804,0.0535714291036129,0.7527141571044922,3.755769729614258,5.465432167053223
17,0.16749921441078186,0.09352263808250427,0.40855273604393005,3.995406150817871,22.49365234375
18,0.34080010652542114,0.045166630297899246,0.6027618050575256,4.159739971160889,6.947906970977783
19,0.6164495944976807,0.10108334571123123,1.035355567932129,3.749279260635376,7.809047698974609
20,0.24833567440509796,0.057692307978868484,0.5690005421638489,7.516844749450684,5.70274019241333
21,0.0546359047293663,0.04545454680919647,0.1660040318965912,4.532463073730469,21.408170700073242
22,0.44331851601600647,0.09515786170959473,0.4442256689071655,5.837235450744629,4.907305717468262
23,0.0625,0.04526364058256149,0.3776925504207611,4.693267345428467,14.3638277053833
24,0.2667164206504822,0.1365400105714798,0.9608995914459229,4.881764888763428,11.331093788146973
25,0.5132264494895935,0.0833333358168602,0.4864400625228882,4.332863807678223,15.145825386047363
26,0.33313268423080444,0.0728510320186615,0.4396829903125763,9.239272117614746,10.385244369506836
27,0.40276607871055603,0.0922861248254776,0.18086034059524536,8.880951881408691,5.270661354064941
28,0.6896799802780151,0.13195160031318665,0.5865386128425598,7.618950366973877,10.214111328125
29,0.37135598063468933,0.13864582777023315,1.0183043479919434,3.9093549251556396,7.408292293548584
30,0.5816600322723389,0.07697198539972305,0.58069908618927,5.673290729522705,6.5968146324157715
31,0.2929467558860779,0.09353934973478317,0.33479422330856323,6.0777997970581055,9.290912628173828
32,0.49704864621162415,0.06899293512105942,0.5474656224250793,6.534029960632324,10.50130558013916
33,0.37406906485557556,0.14012061059474945,0.4702143967151642,8.85608959197998,6.859093189239502
34,0.281499445438385,0.3244796395301819,0.6842935085296631,6.498103141784668,7.899162769317627
35,0.5215080976486206,0.0810810774564743,0.3281601369380951,4.196420669555664,4.64419412612915
36,0.21455644071102142,0.04749404266476631,0.3911813199520111,6.730583667755127,8.163010597229004
37,0.5129036903381348,0.15224498510360718,0.4493672847747803,5.595389366149902,13.157532691955566
38,0.39867252111434937,0.16218239068984985,0.49974915385246277,7.0311384201049805,14.021793365478516
39,0.3413745164871216,0.10101067274808884,0.38093167543411255,5.632246971130371,5.838206768035889
40,0.3535349667072296,0.07038917392492294,0.41129711270332336,6.503699779510498,10.89256477355957
41,0.29433733224868774,0.07638692855834961,0.5718297958374023,4.439523220062256,12.307801246643066
42,0.35775622725486755,0.0,0.19486665725708008,0.45576250553131104,6.375649929046631
