Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.3757364749908447,0.0530068539083004,26.83936882019043,3.9648125171661377,13.284444808959961
2,0.38557979464530945,0.09730580449104309,50.17815399169922,5.971495151519775,14.254450798034668
3,0.39011865854263306,0.06999508291482925,11.139657020568848,7.741008758544922,14.312764167785645
4,0.39383256435394287,0.09266375005245209,33.67842102050781,6.706560134887695,16.029245376586914
5,0.2533069849014282,0.0476190485060215,3.2302098274230957,5.763889312744141,20.352920532226562
6,0.13333334028720856,0.0,1.3586905002593994,3.666550874710083,22.14642906188965
7,0.3396539092063904,0.1017325147986412,12.985794067382812,8.897605895996094,8.929726600646973
8,0.4182823598384857,0.0357142873108387,16.927894592285156,6.723555564880371,10.78922176361084
9,0.11499394476413727,0.11474902182817459,11.254250526428223,7.839485168457031,13.363968849182129
10,0.479339599609375,0.0,16.2867431640625,6.380662441253662,4.042673110961914
