Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.258620947599411,0.04626269266009331,10.174903869628906,7.470121383666992,2.6299073696136475
2,0.2277134507894516,0.05099939927458763,0.4963034987449646,5.411640644073486,3.1846675872802734
3,0.20016424357891083,0.09126011282205582,0.34021085500717163,4.784585475921631,6.388152122497559
4,0.07373815774917603,0.06851107627153397,0.31842565536499023,2.3521554470062256,13.313712120056152
5,0.11418561637401581,0.05284551531076431,0.16892309486865997,3.1408653259277344,10.039520263671875
6,0.1376066952943802,0.06363759934902191,0.4172239899635315,3.8582310676574707,8.081798553466797
7,0.14120608568191528,0.04708394035696983,1.2454681396484375,4.303672790527344,1.864569067955017
8,0.06124446913599968,0.03896103799343109,0.6436259746551514,3.8536934852600098,3.7699873447418213
9,0.08631005138158798,0.029411764815449715,0.23482052981853485,2.9004898071289062,4.946472644805908
10,0.19375450909137726,0.028169013559818268,0.15712833404541016,2.6332647800445557,7.012786865234375
11,0.07530083507299423,0.0317460335791111,0.9205665588378906,2.735663652420044,4.188313961029053
12,0.1136559545993805,0.031578946858644485,0.42003944516181946,5.41130256652832,2.402940034866333
13,0.11197792738676071,0.05997758358716965,1.1808494329452515,4.488386631011963,6.879007339477539
14,0.24190810322761536,0.0625,12.281063079833984,5.352715969085693,3.0897860527038574
15,0.13719817996025085,0.07089338451623917,0.40887585282325745,3.010004758834839,4.574994087219238
