Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.19122280180454254,0.01785714365541935,0.5186120867729187,5.868555545806885,5.015173435211182
2,0.21612218022346497,0.04444444552063942,1.0035374164581299,5.989540100097656,4.331414222717285
3,0.31644442677497864,0.07079645991325378,0.8636678457260132,5.844202995300293,8.621671676635742
4,0.4522930383682251,0.04803178459405899,0.9547173380851746,7.378891944885254,7.2533440589904785
5,0.4645601809024811,0.09039612114429474,0.6721760630607605,4.6333513259887695,3.056724786758423
6,0.35194480419158936,0.036363635212183,0.4252045452594757,11.042440414428711,19.076908111572266
7,0.4937390983104706,0.07783740013837814,0.4711669683456421,5.4085001945495605,15.138235092163086
8,0.25545015931129456,0.02083333395421505,0.7394431233406067,6.068565845489502,10.577113151550293
9,0.08002395927906036,0.0,0.5702789425849915,10.799772262573242,6.0504655838012695
10,0.20334772765636444,0.11428571492433548,1.251053810119629,9.813892364501953,14.835457801818848
11,0.2572226822376251,0.10221496224403381,11.880995750427246,6.2219767570495605,6.667874336242676
12,0.6473267674446106,0.07747460901737213,0.618432343006134,5.946461200714111,6.567483901977539
13,0.584384560585022,0.06925589591264725,0.40300270915031433,5.415792942047119,7.204250812530518
14,0.35370510816574097,0.06799262762069702,1.0217972993850708,5.557861328125,7.065644264221191
