Object,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,eccentricity
1,51,10.470588235294118,29.019607843137255,8.897123703079927,7.868877729201914,0.4666740256377402
2,165,13.218181818181819,37.981818181818184,18.70125724900904,11.802117375774815,0.775712187639427
3,111,13.216216216216216,49.2972972972973,17.089648626038397,8.772281279550542,0.858203483886608
4,104,19.298076923076923,28.721153846153847,13.584466977882586,10.87819093378611,0.5989564764547731
5,98,18.73469387755102,20.081632653061224,13.633449475645289,10.598339830611351,0.629034088772814
6,110,22.51818181818182,44.95454545454545,13.001297236709247,11.146165886276295,0.5147974664181929
7,140,25.085714285714285,56.207142857142856,15.185302480619578,12.404017486144511,0.5768591652007239
8,110,27.645454545454545,19.427272727272726,16.457590688973465,8.878832081272682,0.8419870828132374
9,114,34.35087719298246,54.3421052631579,17.80333211073713,8.454564119989445,0.8800469890806012
10,153,35.63398692810458,44.150326797385624,19.0458859533247,10.862368014449682,0.8214182920035773
11,164,37.176829268292686,18.23780487804878,17.782118369923833,12.43327278824274,0.7149252627484994
12,90,36.27777777777778,31.633333333333333,12.869446093876807,9.810001155397375,0.6472584046376308
13,109,41.77981651376147,70.28440366972477,19.59918986045094,7.14746815622711,0.9311321994558601
14,75,45.693333333333335,43.38666666666666,12.088069131467702,8.989347164874403,0.668564106928393
15,110,45.38181818181818,35.46363636363636,14.144176870363804,10.623618447794914,0.6601943060487855
16,117,45.64102564102564,23.735042735042736,13.6725357292778,11.557207073573382,0.534313652291959
17,132,46.06060606060606,54.166666666666664,15.863563646427249,11.365626591232253,0.6976270223198264
18,102,49.15686274509804,62.61764705882353,17.36825945598008,7.6030814031098775,0.8990932069546752
19,83,50.16867469879518,70.27710843373494,13.514400676182486,9.36360670653288,0.7210707778458544
20,51,51.470588235294116,30.215686274509803,10.608868703050506,6.4979340310210025,0.7904704452337845
21,97,53.75257731958763,79.4639175257732,16.310830776460726,7.867968870442277,0.8759637401487904
22,176,56.49431818181818,50.38068181818182,19.893676648669295,12.113653302795928,0.7932318045438445
23,116,58.98275862068966,71.6896551724138,15.755441765377332,10.17838819695489,0.7633173830150044
24,26,62.80769230769231,53.46153846153846,8.447039950456858,4.336053762262635,0.8581959229958517
25,71,64.66197183098592,58.23943661971831,13.399133185985027,7.294566512423287,0.838821952964843
26,106,67.78301886792453,73.21698113207547,13.791386632574282,10.79432646678499,0.6224166497784818
27,88,67.54545454545455,47.01136363636363,12.129733257195404,9.62562356216611,0.6084971237217418
28,73,66.94520547945206,63.794520547945204,13.708828445261855,7.226420073035162,0.8497807955620025
29,50,74.26,65.74,10.319944203117416,6.41058122517321,0.7836649785851371
30,87,73.65517241379311,54.839080459770116,12.823939065995026,9.048394685819856,0.708624079978646
