Object,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,eccentricity
1,100,3.87,56.2,16.87880353543306,8.243518133191207,0.8726228396302234
2,71,8.112676056338028,62.36619718309859,12.359908817783392,7.379795286829644,0.8021852533358829
3,96,10.5625,71.91666666666667,14.770539937237015,9.109932611425211,0.7871483718753057
4,91,12.054945054945055,43.857142857142854,14.225721025201679,8.883938148490964,0.7810261920273445
5,103,13.466019417475728,52.22330097087379,12.977258584216363,10.42298178310678,0.5957460620465048
6,14,16.642857142857142,70.5,4.733417880598891,4.421983586705866,0.3567361051020143
7,68,16.5,60.3235294117647,14.48280056730716,6.295440474866722,0.9005830847807891
8,63,19.142857142857142,64.96825396825396,13.200879490396726,7.500084529951319,0.8229247597686082
9,56,20.267857142857142,73.75,10.065047384072788,7.109631634107079,0.7078443705742382
10,108,19.51851851851852,82.3425925925926,14.530351185311256,9.829299168339238,0.7364731914259435
11,82,20.98780487804878,42.426829268292686,12.143458527801386,9.152346438080874,0.657235450177947
12,100,24.73,51.21,12.778677429301279,10.24272440114768,0.5979303220986959
13,67,25.28358208955224,63.91044776119403,14.90971493916641,5.988946109725585,0.9157797448609373
14,100,28.08,78.22,13.172294296646157,9.91230865956782,0.6585786124860701
15,121,29.50413223140496,39.62809917355372,14.068786904852177,11.814886178680586,0.5429048146608217
16,149,33.83892617449664,69.46979865771812,18.874681434831054,11.611781468996359,0.7883678780651739
17,95,32.694736842105264,52.89473684210526,14.64441568041348,8.625494207353457,0.8081363496237366
18,92,37.42391304347826,62.79347826086956,15.14849425974679,8.087042000415407,0.8455784321188792
19,71,41.394366197183096,57.61971830985915,13.99051993153753,6.6310008684496236,0.8805442957736327
20,143,40.32167832167832,43.32867132867133,17.57408355305688,11.978640925898137,0.7317172594452424
21,51,44.8235294117647,51.588235294117645,9.588384705175542,7.445806966025477,0.630062465868717
22,193,41.626943005181346,20.259067357512954,18.723469417296112,14.215094728491406,0.6508426542535845
23,160,42.8625,34.4,21.947823059145623,9.509498565352194,0.9012605516394727
24,121,49.570247933884296,14.62809917355372,19.478633568692487,8.761863568257516,0.8931196325838626
25,174,51.55172413793103,58.01149425287356,24.017703275617194,10.745828278344101,0.8943275525562451
26,162,53.598765432098766,28.962962962962962,17.665772207043837,12.455917392677373,0.7091201867118193
27,214,54.6588785046729,67.17289719626169,24.09567195916124,11.655994771509558,0.8752127984597066
28,117,54.52136752136752,45.085470085470085,14.118677446397097,11.366104544235725,0.5932201030042233
29,70,57.94285714285714,37.371428571428574,11.829334186407838,8.055617614761912,0.7322959120387358
30,89,60.19101123595506,21.168539325842698,13.041610913839078,8.854728788269489,0.7341755021928841
