Object,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,eccentricity
1,175,9.034285714285714,23.125714285714285,18.67084281174512,12.693168503501767,0.7333613245387933
2,102,16.941176470588236,11.92156862745098,14.729177524458333,9.845646659019812,0.7437614790902805
3,101,18.287128712871286,25.00990099009901,13.923438401479284,9.58471247314942,0.7253437035687026
4,131,26.541984732824428,11.404580152671755,16.213667121339988,11.526123059557879,0.7033038827387291
5,165,23.266666666666666,36.27272727272727,19.906483582975063,12.046291622214252,0.796115937535417
6,82,27.70731707317073,19.73170731707317,13.256160959464214,7.981422678887586,0.7984270468175577
7,101,30.445544554455445,27.356435643564357,12.663385557024496,10.76729843744773,0.5263465704798103
8,80,34.2625,35.3375,13.2693649358317,8.012424988710984,0.7971140160338465
9,243,38.58024691358025,47.24691358024691,23.42806066289812,13.491277094214396,0.8175485009362469
10,189,41.81481481481482,21.53968253968254,18.303246723177217,13.684824081418135,0.6640682663146545
11,121,43.40495867768595,37.13223140495868,19.42512617029011,9.366311366574495,0.8760748895014875
12,147,48.30612244897959,6.292517006802721,16.717686559388895,12.665939833170695,0.652676030099732
