Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,58,8.517241379310345,50.94827586206897,11.048771903163546,6.82398213498496,0.7864738423863622
2,32,10.0,35.65625,6.6332495807108,6.13264828601804,0.38110559858486376
3,37,10.0,42.4054054054054,8.127468294993347,5.9607733262038565,0.6797856602927278
4,15,12.066666666666666,55.733333333333334,5.258554520990449,3.5691337129452037,0.7343887778710586
5,65,15.261538461538462,48.07692307692308,9.992887596638344,8.412399756924337,0.5397291547622112
6,133,19.50375939849624,30.60902255639098,15.103480658455874,14.512469273651082,0.27700251570276385
7,79,17.11392405063291,39.65822784810127,10.81068033956158,9.404520475233719,0.493177611500516
8,29,17.310344827586206,54.172413793103445,7.28722991870597,5.151194587347714,0.7073338321787024
9,37,18.64864864864865,59.32432432432432,7.746894072973619,6.160284832102345,0.6063549018243924
10,108,20.046296296296298,72.13888888888889,14.210194120057077,10.041840401703546,0.7075487381885023
11,5,21.6,78.8,3.098386676965933,1.7888543819998317,0.816496580927726
12,46,23.065217391304348,45.630434782608695,8.688948965016033,6.736415407129451,0.6316110549820596
13,104,25.625,57.75961538461539,16.70865385534437,8.967472380693387,0.8437755046319207
14,60,28.183333333333334,50.166666666666664,9.571237556762872,8.258885482302661,0.5053988572368022
15,61,27.262295081967213,41.114754098360656,12.802474271194468,6.660251317883649,0.8540252404397958
16,57,29.56140350877193,77.42105263157895,11.189417092616553,6.782721941386829,0.7953328595948856
17,140,29.15,28.12857142857143,14.950448838295697,12.447702760883175,0.5538788677602284
18,62,30.629032258064516,18.43548387096774,9.650718972434312,8.512703490292589,0.47110016698053037
19,99,30.434343434343436,68.58585858585859,12.15570815861433,10.575907491014926,0.4929876433795678
20,41,34.1219512195122,47.58536585365854,10.2526679771005,5.035624765750429,0.8710735338068334
21,37,35.972972972972975,34.16216216216216,7.84581369554782,6.156514185333591,0.6198911816287468
22,94,35.170212765957444,59.58510638297872,15.539987154761294,7.8857257538474235,0.8616827475264368
23,32,37.4375,22.1875,7.010867347484396,5.850020430389718,0.551126381648487
24,200,39.115,74.91,24.135061186631116,12.170358315085558,0.8635515826352654
25,71,40.394366197183096,29.816901408450704,11.61158118122678,7.8474840250083995,0.7370552366630283
26,138,45.36231884057971,41.63768115942029,19.03888534786068,9.78247709701229,0.8579006271638421
27,124,47.193548387096776,27.04032258064516,18.472975171978817,9.25244124783692,0.8655262170944742
28,126,48.36507936507937,79.67460317460318,14.833659925412674,10.949059702763353,0.6746665993608824
29,35,52.22857142857143,39.82857142857143,7.677593977087699,5.824075621541641,0.6515789456240351
30,17,53.11764705882353,24.470588235294116,5.487954724560282,3.880570000581328,0.7071067811865475
31,31,57.25806451612903,75.70967741935483,7.100847713202127,5.594000544055981,0.6159396495152216
32,162,56.98765432098765,86.8641975308642,16.129986971969895,13.446559235683567,0.5523122357959548
33,63,56.55555555555556,33.07936507936508,10.07065634845916,8.201043456013672,0.5803734628797725
34,178,56.46067415730337,47.353932584269664,17.68540249681022,13.405758304572604,0.6522398837979569
35,46,60.45652173913044,26.97826086956522,11.797928030193146,5.080803604931761,0.9025179703338023
36,119,60.15966386554622,59.89915966386555,13.088681798914452,12.009024437032927,0.39770777508638705
37,23,63.17391304347826,23.0,5.405311397537409,5.360360002581718,0.12869789041755736
38,45,63.022222222222226,33.8,8.349449474646718,7.25679092009519,0.49457657229842095
39,35,64.05714285714286,77.02857142857142,7.769169116755115,5.848356738553234,0.6582896122429026
40,36,64.77777777777777,38.97222222222222,8.76788667987907,5.342650676884922,0.7929067196949555
41,103,63.04854368932039,69.85436893203884,14.204613814956222,9.944870622266624,0.7140295898796976
42,47,65.04255319148936,83.31914893617021,8.155691542790725,7.304652029456073,0.4447578691629512
43,105,66.4952380952381,47.695238095238096,14.827032974617646,9.350644791788891,0.776068670383037
44,24,67.375,30.875,7.092208989924561,4.381845689117,0.7863043657429808
45,29,68.65517241379311,63.96551724137931,6.759626853142222,5.593073800049007,0.5615785140215117
46,24,70.625,74.54166666666667,6.823644071207446,4.600011283866343,0.7386143060911923
47,24,70.95833333333333,40.666666666666664,7.48194624318278,4.026775988128411,0.8428177953224391
48,152,73.16447368421052,59.171052631578945,16.439238210383433,12.7942402195809,0.6279241771540252
49,43,73.06976744186046,70.06976744186046,8.684265380336612,6.4814481624498175,0.6655605454649425
50,52,73.88461538461539,48.46153846153846,9.197915898136637,7.3017465646322535,0.6081163146934828
51,56,76.03571428571429,40.57142857142857,11.613028172477021,6.316065128390567,0.8391646010564351
52,12,79.83333333333333,63.833333333333336,4.854930889924544,3.1949059190896785,0.7529528759900531
53,69,80.55072463768116,49.72463768115942,11.892638605738764,7.474056014165988,0.7778413368178773
54,23,85.26086956521739,50.65217391304348,10.737519863547195,2.879199222512428,0.9633789027826622
55,7,85.57142857142857,59.285714285714285,4.155374705678736,1.9054711331003737,0.8886656215775005
