Object,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,eccentricity
1,94,3.8617021276595747,55.638297872340424,14.862518330824866,8.486779254328903,0.8209368953795727
2,80,7.7,62.25,13.189493493405664,8.29441145515519,0.7775144704467072
3,96,10.125,71.85416666666667,14.715955368733761,8.574208212676254,0.8127252899847112
4,82,11.170731707317072,43.951219512195124,14.273706193877883,8.087977896003169,0.8239690914375732
5,109,13.8348623853211,52.10091743119266,13.446778909112407,10.625289992266023,0.6128830617651964
6,17,16.823529411764707,70.47058823529412,6.026097021328996,3.895387524096442,0.7629820684663798
7,137,17.8978102189781,63.03649635036496,14.74679588049336,12.801994405387553,0.4963536674870044
8,52,20.076923076923077,74.0,10.169403842338294,6.738815018851539,0.7489240382807963
9,110,19.163636363636364,82.3,14.116647430466136,10.09126621161418,0.699279216363871
10,85,20.4,42.45882352941177,11.898527115210511,9.499364424050622,0.6021741882697446
11,99,24.747474747474747,51.22222222222222,12.594771806886744,10.531611034337955,0.5484412196912337
12,56,25.428571428571427,63.160714285714285,13.386509879137538,5.808186182031427,0.9009689678421494
13,111,28.10810810810811,78.30630630630631,14.593003537863895,10.47284094250784,0.6963918184529793
14,127,29.055118110236222,39.52755905511811,14.26191393850773,12.191453517856477,0.5189148954729712
15,121,32.05785123966942,68.90082644628099,16.225272433595546,10.146075253076118,0.7803640962098493
16,96,32.46875,53.375,15.135667485650606,8.50368222774615,0.8272522568788807
17,78,37.62820512820513,62.53846153846154,13.751410703344371,7.788666907873588,0.8241370778604183
18,42,40.333333333333336,70.45238095238095,8.788325614655538,7.010117696897069,0.6031040965606073
19,67,40.97014925373134,57.28358208955224,13.422210621057417,6.577212331781564,0.871708648984172
20,143,40.21678321678322,43.71328671328671,16.34303846719505,12.35540707254341,0.6545666693550495
21,52,44.86538461538461,51.98076923076923,8.869509536294672,8.582035143996837,0.2525322882791497
22,208,41.40865384615385,20.783653846153847,18.893191177267404,15.862738387525006,0.5432039213284994
23,149,43.053691275167786,34.97315436241611,20.652912541391185,9.538524053254442,0.88695864231952
24,120,49.43333333333333,14.491666666666667,19.61706379032252,8.635117410369215,0.897907598247081
25,167,52.25149700598802,57.2814371257485,20.175686913423377,11.188266444586876,0.8321557145642303
26,169,53.35502958579882,28.7396449704142,17.118273785308165,13.524668760362726,0.6130140610446416
27,228,54.25877192982456,67.2280701754386,25.085544786212346,12.611795833606998,0.8644309727445525
28,120,54.4,45.30833333333333,14.043128327506995,11.58919478074553,0.5647568650979181
29,78,58.37179487179487,37.256410256410255,12.737548282455041,9.0824678040476,0.7011164580322218
30,83,60.45783132530121,21.03614457831325,13.358179667788674,8.09380515705688,0.795536021233731
