Object,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,eccentricity
1,213,5.507042253521127,44.23004694835681,22.516807181117326,13.402940462687095,0.8035467819566257
2,159,13.044025157232705,16.641509433962263,21.024811873198495,10.251962294732104,0.8730601316500274
3,192,16.90625,7.166666666666667,18.40388926060953,15.112195648066614,0.5707247834431686
4,193,17.041450777202073,30.59585492227979,22.015774503112052,13.072994776431878,0.8046117425524739
5,52,17.23076923076923,48.40384615384615,9.435895394699143,7.852145298745,0.5545402801341337
6,210,21.314285714285713,39.59047619047619,26.142253759411663,10.619602020006868,0.9137736795954216
7,224,28.848214285714285,23.361607142857142,21.755291781776727,13.681194131255687,0.7775125547893609
8,202,31.861386138613863,48.07425742574257,24.710942286946263,11.455614760816834,0.8860526091326777
9,204,30.794117647058822,6.53921568627451,17.013767055610053,16.091207635857636,0.3248204184692948
10,322,44.006211180124225,17.89751552795031,21.37330860453154,19.56055974237931,0.4030310057586823
11,309,42.64401294498382,38.20711974110032,25.29563576083015,16.737241473118303,0.7497994299610653
