Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,27,2.0,35.407407407407405,6.347936380926978,5.787266662110996,0.41090791657516096
2,15,0.8666666666666667,52.666666666666664,5.963268946242257,3.2213663642250534,0.8415357530872689
3,38,2.8947368421052633,40.8421052631579,7.337773517310567,6.766936444147132,0.38669972427629107
4,32,8.0,55.875,7.305972312535168,6.809755397110055,0.3622508360702269
5,50,8.32,38.66,10.660757111059146,6.011676789299458,0.8258382198262969
6,20,12.05,33.7,5.639889740659884,4.5068440968375425,0.601196195006148
7,82,14.75609756097561,26.634146341463413,11.569002816169945,9.183303857259235,0.6081981322077903
8,14,13.857142857142858,57.07142857142857,5.449353665897314,3.145851452097728,0.8165399631383784
9,27,17.40740740740741,32.48148148148148,6.720680652327869,5.050208431791945,0.6597980127807583
10,82,23.658536585365855,22.98780487804878,12.063709097854755,8.763224806030465,0.6872593361772101
11,15,26.6,56.6,4.618802153517006,4.026578365477733,0.4898979485566357
12,106,28.0188679245283,31.528301886792452,13.610003396625439,10.140254795418354,0.6669986251308101
13,80,30.75,8.0625,12.24152822452852,8.466551052705675,0.7222564618749652
14,49,32.93877551020408,55.91836734693877,10.956657906565733,6.176762680087425,0.8259487959698146
15,101,41.21782178217822,36.86138613861386,13.698813545928434,9.57454881109775,0.7151874393875831
16,111,41.486486486486484,13.252252252252251,14.830451224479697,9.62591902515959,0.7607334016720576
17,53,48.0,55.16981132075472,9.611704099499494,7.06726417925281,0.6777668123942079
18,113,52.34513274336283,44.29203539823009,14.714358095594399,9.982528417361538,0.7346734306391147
19,22,52.68181818181818,51.81818181818182,5.601323204534069,5.038403411484692,0.4369159118492763
20,79,56.21518987341772,36.0,10.815071129927764,9.308477852388393,0.5091208934551592
21,3,59.333333333333336,47.333333333333336,2.3094010767585034,1.3333333333333333,0.816496580927726
