Object,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,eccentricity
1,58,3.3620689655172415,8.086206896551724,11.914606121102082,6.9156165265387495,0.8143088488107688
2,91,3.2857142857142856,18.791208791208792,13.312894979052315,9.465641518725128,0.7031788541388238
3,49,9.0,7.061224489795919,12.108932524930893,5.3535704788270655,0.8969571631182462
4,70,7.8428571428571425,24.742857142857144,12.963049799114987,7.2421775609296,0.8293842921163567
5,42,10.261904761904763,13.261904761904763,8.355433753001112,6.502109638190943,0.6280297136349067
6,15,11.733333333333333,18.133333333333333,4.618802153517007,4.462186808181737,0.2581988897471613
7,132,16.674242424242426,26.765151515151516,16.953573774087825,10.206752937364284,0.7984648882248188
8,84,16.61904761904762,7.178571428571429,11.207815785603874,9.920171804289794,0.4653781442690311
9,73,17.63013698630137,17.45205479452055,11.346937463156427,8.653581087605069,0.6468280980731173
10,70,23.728571428571428,13.842857142857143,12.345842503995522,7.713106352257269,0.7808221710903172
