Object,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,eccentricity
1,53,10.0,28.88679245283019,10.214294967417214,7.324739065939423,0.6969634292207462
2,157,13.063694267515924,38.11464968152866,18.353037452980995,11.58129789325279,0.7757592850805543
3,114,13.368421052631579,49.666666666666664,16.984240432442725,9.073196576075524,0.8453501132552251
4,119,18.949579831932773,28.92436974789916,14.079460627020495,11.581916770498735,0.5686048055720073
5,101,19.099009900990097,20.168316831683168,14.090588080215886,11.312555156277218,0.5961881006612461
6,116,22.655172413793103,44.56896551724138,14.499338054459429,10.70276692092832,0.6746305488311366
7,149,25.006711409395972,56.20805369127517,15.279242601888894,13.838926003824001,0.42384706908042574
8,111,27.765765765765767,19.52252252252252,17.40530659970092,8.590166281504684,0.8697246876902885
9,114,34.0,53.91228070175438,18.625509568997003,7.95947507081507,0.9040897293177802
10,138,37.13768115942029,16.963768115942027,15.436262519267064,12.210964038375506,0.6117424046039406
11,164,36.72560975609756,45.33536585365854,22.761031950175358,10.203038375034689,0.8938992972390981
12,69,36.231884057971016,32.53623188405797,10.387638329705403,9.338931549113054,0.4378607387002216
13,115,41.48695652173913,69.78260869565217,19.46257289842816,7.714289335647712,0.9180928693649617
14,69,45.31884057971015,43.31884057971015,13.376177925595941,8.091782246650391,0.7962712177159003
15,124,45.895161290322584,35.774193548387096,15.295135643415707,10.908832851514992,0.7009378394743087
16,162,42.91975308641975,24.080246913580247,21.308179863971823,11.481701912619348,0.842408059882015
17,120,46.85,54.041666666666664,15.808491438510647,10.965270356634674,0.7203298569866193
18,105,49.67619047619048,62.60952380952381,17.335922903491014,8.016412825565101,0.8866629529858912
19,88,49.75,70.97727272727273,15.090835341131788,9.590917420732527,0.772063146582472
20,54,51.55555555555556,29.38888888888889,10.799792586539052,6.8100532866306205,0.776130270386888
21,102,54.333333333333336,79.61764705882354,16.87982342926105,8.348639464750335,0.8691248142640582
22,159,56.55345911949686,49.710691823899374,18.368213753343603,11.992289393963755,0.7574590096402748
23,119,59.294117647058826,71.50420168067227,14.822177571572643,11.051949026400777,0.6663534891805466
24,45,61.6,55.266666666666666,14.001773882791065,4.390304383483502,0.9495705553186693
25,69,64.8695652173913,58.608695652173914,14.0093778647058,7.140464210005986,0.8603570933080396
26,99,68.07070707070707,73.54545454545455,13.8502226920674,9.732674265483293,0.7114775128559528
27,88,67.36363636363636,46.70454545454545,12.968379132482905,9.02217573941431,0.7183268962909173
28,69,67.42028985507247,63.81159420289855,13.458105047942823,6.882530173055412,0.8593403522073887
29,52,74.28846153846153,66.1923076923077,10.273286330560355,6.557289799054431,0.7697997196983459
30,104,74.16346153846153,55.16346153846154,15.671758951724303,9.591792336929982,0.7908243876214783
