Object,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,eccentricity
1,38,9.473684210526315,26.105263157894736,8.661104191573612,5.9786517671452595,0.7235352085610198
2,110,8.290909090909091,16.818181818181817,16.267820009028924,9.054509807621695,0.8307871611698248
3,176,14.875,8.352272727272727,18.796692618106118,12.83084672233951,0.7307810520257736
4,96,17.864583333333332,23.15625,11.813900508445872,10.507825353774743,0.45704047244552937
5,138,21.797101449275363,65.89855072463769,18.735816691326907,9.946276950041415,0.8474534714882088
6,113,19.884955752212388,54.4070796460177,16.306831440062595,10.351486253229265,0.7726810428297887
7,131,24.46564885496183,10.748091603053435,15.881826689531415,11.453881036791907,0.6927329566553772
8,30,26.566666666666666,26.766666666666666,11.665655746769449,4.103281667435148,0.936097610459312
9,51,31.11764705882353,14.294117647058824,10.014437213821369,6.488875939502137,0.7616810586793186
10,77,28.324675324675326,21.506493506493506,11.903384585916685,9.02802595087122,0.6517406250852158
11,153,29.366013071895424,58.73856209150327,21.72177771605427,10.343726927500205,0.8793415780340479
12,63,32.74603174603175,47.01587301587302,9.720970490172805,8.354641634206546,0.5112278470304892
13,57,35.10526315789474,21.789473684210527,15.81766158209136,4.6038958758880755,0.956704660749762
14,37,38.24324324324324,42.62162162162162,8.291168223371155,6.461335748880895,0.6266467746770207
15,145,37.710344827586205,60.98620689655172,19.827759681120035,10.414711914783865,0.8509423248773765
16,94,41.319148936170215,48.287234042553195,15.40639959849511,9.47289045563278,0.7886306313423224
