Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,12,5.083333333333333,16.166666666666668,4.894994431930091,2.9693109114996994,0.7950060587397373
2,15,9.4,25.4,4.618802153517006,4.026578365477733,0.4898979485566357
3,59,10.084745762711865,18.389830508474578,11.216451322918344,6.763617369551219,0.7977346341807806
4,91,14.637362637362637,11.571428571428571,12.323238538659018,9.409860368313932,0.6457053785929747
5,31,17.419354838709676,60.064516129032256,8.039436227469327,4.98740703494059,0.7843110631413124
6,15,18.333333333333332,5.4,5.433874815756726,3.464374889583069,0.7704077621947727
7,83,17.734939759036145,23.481927710843372,12.60564847252728,9.004261418817624,0.6998358491680301
8,24,18.833333333333332,66.41666666666667,6.733003292241386,4.558264777059114,0.7359800721939873
9,37,22.135135135135137,52.13513513513514,9.001363380894812,5.3130901527254375,0.8072176240880427
10,83,23.57831325301205,12.91566265060241,11.622671256403066,9.933654132011437,0.519156669367436
11,23,23.391304347826086,6.565217391304348,6.667281608803804,4.352291467154875,0.757544515981121
12,71,28.04225352112676,22.408450704225352,9.77575485845448,9.46997368074262,0.24815455422242919
13,21,29.666666666666668,69.47619047619048,7.230069715317223,3.6300604784473767,0.8648222179141843
14,69,29.55072463768116,56.3768115942029,10.596981801742055,8.298751598934327,0.6218654830975966
15,38,30.289473684210527,15.421052631578947,7.360090908790708,6.7566098374685515,0.39656579468203
16,28,32.214285714285715,62.892857142857146,7.688728997411695,4.656110476750688,0.7957874049986925
17,40,33.775,48.1,8.007301931803893,6.333491594131128,0.61186203897846
18,40,34.5,21.225,11.791171589418587,4.261252462467808,0.9324134045566581
19,33,35.878787878787875,66.3030303030303,7.454351176536058,5.651588614085657,0.652068920396172
20,15,38.2,62.06666666666667,5.40599920284407,3.5680145984013056,0.7512566405469012
21,56,38.92857142857143,57.05357142857143,9.811051660273737,7.243815096768732,0.674437248049809
22,92,41.119565217391305,48.18478260869565,12.542326198164023,9.573616699798032,0.6460386327612013
