Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,80,10.8875,21.5125,13.22315678762945,7.716419154618882,0.8120747111291169
2,42,16.523809523809526,14.5,7.9642056370093455,6.830636600777565,0.5142054690561589
3,61,17.524590163934427,27.40983606557377,10.46738837535566,7.669330047902946,0.6805646681289229
4,44,18.977272727272727,21.386363636363637,8.217809696123812,6.97254359103419,0.5292476532533313
5,12,19.5,9.5,3.8297084310253524,3.8297084310253524,0.0
6,45,20.91111111111111,32.888888888888886,9.886749492291226,6.115136999778656,0.7857702739812928
7,53,23.11320754716981,14.283018867924529,8.873655474448205,7.637907187393984,0.5090454197605326
8,16,24.0625,26.1875,6.222716025422782,3.2638635490697965,0.8514055971008102
9,35,25.571428571428573,20.714285714285715,7.093954219590176,6.401075902848849,0.4310493881350331
10,41,26.29268292682927,35.90243902439025,9.361476066244782,5.6405205950617106,0.7981002325315818
11,16,29.5,44.1875,5.301859257350197,3.7852065221398448,0.700207434242993
12,26,29.346153846153847,10.653846153846153,6.115263665954397,5.378017936291857,0.47600659499739345
13,58,29.25862068965517,28.103448275862068,9.43004779039568,7.828224270074132,0.5575606233269773
14,7,30.714285714285715,48.0,3.0237157840738176,2.7994168488950604,0.3779644730092273
15,20,30.5,21.5,6.0,4.09878030638384,0.7302967433402214
16,11,31.09090909090909,38.36363636363637,4.346129984141888,3.067356324605907,0.7084437526351621
17,24,33.583333333333336,44.75,7.05377187045096,4.2972694378939025,0.7930044644012295
18,5,36.8,51.4,3.098386676965933,1.7888543819998317,0.816496580927726
19,52,35.17307692307692,35.86538461538461,11.171730813918357,6.513309439303212,0.812459925278107
20,61,39.131147540983605,44.68852459016394,10.062827996841603,7.93377677126154,0.6151319650513949
21,69,41.42028985507246,20.89855072463768,10.282171953628115,8.52169613195535,0.5595691561257814
22,42,42.5,38.54761904761905,8.292517763992343,6.484983485859928,0.6232429332220634
23,29,43.55172413793103,49.44827586206897,7.636772334941404,4.962718881486602,0.7600666944920791
24,29,46.172413793103445,44.48275862068966,6.7615308595621055,5.484266770020345,0.5849097430567937
25,57,48.12280701754386,3.3859649122807016,10.360946578540025,6.972981399056796,0.7396368297844492
26,13,52.0,6.461538461538462,5.178126215393372,3.4095276388293323,0.7526260896030552
